,Nation,iso_code3,Year,frac_scoe_heat_energy_other_se_gas_petroleum_liquid
154,Angola,AGO,2050,0.1539301563625229
155,Albania,ALB,2020,0.1539301563625229
156,Albania,ALB,2021,0.1539301563625229
157,Albania,ALB,2022,0.1539301563625229
158,Albania,ALB,2023,0.1539301563625229
159,Albania,ALB,2024,0.1539301563625229
160,Albania,ALB,2025,0.1539301563625229
161,Albania,ALB,2026,0.1539301563625229
162,Albania,ALB,2027,0.1539301563625229
163,Albania,ALB,2028,0.1539301563625229
164,Albania,ALB,2029,0.1539301563625229
165,Albania,ALB,2030,0.1539301563625229
166,Albania,ALB,2031,0.1539301563625229
167,Albania,ALB,2032,0.1539301563625229
168,Albania,ALB,2033,0.1539301563625229
169,Albania,ALB,2034,0.1539301563625229
170,Albania,ALB,2035,0.1539301563625229
171,Albania,ALB,2036,0.1539301563625229
172,Albania,ALB,2037,0.1539301563625229
173,Albania,ALB,2038,0.1539301563625229
174,Albania,ALB,2039,0.1539301563625229
175,Albania,ALB,2040,0.1539301563625229
176,Albania,ALB,2041,0.1539301563625229
177,Albania,ALB,2042,0.1539301563625229
178,Albania,ALB,2043,0.1539301563625229
179,Albania,ALB,2044,0.1539301563625229
180,Albania,ALB,2045,0.1539301563625229
181,Albania,ALB,2046,0.1539301563625229
182,Albania,ALB,2047,0.1539301563625229
183,Albania,ALB,2048,0.1539301563625229
184,Albania,ALB,2049,0.1539301563625229
185,Albania,ALB,2050,0.1539301563625229
186,Andorra,AND,2020,0.1539301563625229
187,Andorra,AND,2021,0.1539301563625229
188,Andorra,AND,2022,0.1539301563625229
189,Andorra,AND,2023,0.1539301563625229
190,Andorra,AND,2024,0.1539301563625229
191,Andorra,AND,2025,0.1539301563625229
192,Andorra,AND,2026,0.1539301563625229
193,Andorra,AND,2027,0.1539301563625229
194,Andorra,AND,2028,0.1539301563625229
195,Andorra,AND,2029,0.1539301563625229
196,Andorra,AND,2030,0.1539301563625229
197,Andorra,AND,2031,0.1539301563625229
198,Andorra,AND,2032,0.1539301563625229
199,Andorra,AND,2033,0.1539301563625229
200,Andorra,AND,2034,0.1539301563625229
201,Andorra,AND,2035,0.1539301563625229
202,Andorra,AND,2036,0.1539301563625229
203,Andorra,AND,2037,0.1539301563625229
204,Andorra,AND,2038,0.1539301563625229
205,Andorra,AND,2039,0.1539301563625229
206,Andorra,AND,2040,0.1539301563625229
207,Andorra,AND,2041,0.1539301563625229
208,Andorra,AND,2042,0.1539301563625229
209,Andorra,AND,2043,0.1539301563625229
210,Andorra,AND,2044,0.1539301563625229
211,Andorra,AND,2045,0.1539301563625229
212,Andorra,AND,2046,0.1539301563625229
213,Andorra,AND,2047,0.1539301563625229
214,Andorra,AND,2048,0.1539301563625229
215,Andorra,AND,2049,0.1539301563625229
216,Andorra,AND,2050,0.1539301563625229
217,Arab World,ARB,2020,0.1539301563625229
218,Arab World,ARB,2021,0.1539301563625229
219,Arab World,ARB,2022,0.1539301563625229
220,Arab World,ARB,2023,0.1539301563625229
221,Arab World,ARB,2024,0.1539301563625229
222,Arab World,ARB,2025,0.1539301563625229
223,Arab World,ARB,2026,0.1539301563625229
224,Arab World,ARB,2027,0.1539301563625229
225,Arab World,ARB,2028,0.1539301563625229
226,Arab World,ARB,2029,0.1539301563625229
227,Arab World,ARB,2030,0.1539301563625229
228,Arab World,ARB,2031,0.1539301563625229
229,Arab World,ARB,2032,0.1539301563625229
230,Arab World,ARB,2033,0.1539301563625229
231,Arab World,ARB,2034,0.1539301563625229
232,Arab World,ARB,2035,0.1539301563625229
233,Arab World,ARB,2036,0.1539301563625229
234,Arab World,ARB,2037,0.1539301563625229
235,Arab World,ARB,2038,0.1539301563625229
236,Arab World,ARB,2039,0.1539301563625229
237,Arab World,ARB,2040,0.1539301563625229
238,Arab World,ARB,2041,0.1539301563625229
239,Arab World,ARB,2042,0.1539301563625229
240,Arab World,ARB,2043,0.1539301563625229
241,Arab World,ARB,2044,0.1539301563625229
242,Arab World,ARB,2045,0.1539301563625229
243,Arab World,ARB,2046,0.1539301563625229
244,Arab World,ARB,2047,0.1539301563625229
245,Arab World,ARB,2048,0.1539301563625229
246,Arab World,ARB,2049,0.1539301563625229
247,Arab World,ARB,2050,0.1539301563625229
248,United Arab Emirates,ARE,2020,0.1539301563625229
249,United Arab Emirates,ARE,2021,0.1539301563625229
250,United Arab Emirates,ARE,2022,0.1539301563625229
251,United Arab Emirates,ARE,2023,0.1539301563625229
252,United Arab Emirates,ARE,2024,0.1539301563625229
253,United Arab Emirates,ARE,2025,0.1539301563625229
254,United Arab Emirates,ARE,2026,0.1539301563625229
255,United Arab Emirates,ARE,2027,0.1539301563625229
256,United Arab Emirates,ARE,2028,0.1539301563625229
257,United Arab Emirates,ARE,2029,0.1539301563625229
258,United Arab Emirates,ARE,2030,0.1539301563625229
259,United Arab Emirates,ARE,2031,0.1539301563625229
260,United Arab Emirates,ARE,2032,0.1539301563625229
261,United Arab Emirates,ARE,2033,0.1539301563625229
262,United Arab Emirates,ARE,2034,0.1539301563625229
263,United Arab Emirates,ARE,2035,0.1539301563625229
264,United Arab Emirates,ARE,2036,0.1539301563625229
265,United Arab Emirates,ARE,2037,0.1539301563625229
266,United Arab Emirates,ARE,2038,0.1539301563625229
267,United Arab Emirates,ARE,2039,0.1539301563625229
268,United Arab Emirates,ARE,2040,0.1539301563625229
269,United Arab Emirates,ARE,2041,0.1539301563625229
270,United Arab Emirates,ARE,2042,0.1539301563625229
271,United Arab Emirates,ARE,2043,0.1539301563625229
272,United Arab Emirates,ARE,2044,0.1539301563625229
273,United Arab Emirates,ARE,2045,0.1539301563625229
274,United Arab Emirates,ARE,2046,0.1539301563625229
275,United Arab Emirates,ARE,2047,0.1539301563625229
276,United Arab Emirates,ARE,2048,0.1539301563625229
277,United Arab Emirates,ARE,2049,0.1539301563625229
278,United Arab Emirates,ARE,2050,0.1539301563625229
279,Argentina,ARG,2020,0.1539301563625229
280,Argentina,ARG,2021,0.1539301563625229
281,Argentina,ARG,2022,0.1539301563625229
282,Argentina,ARG,2023,0.1539301563625229
283,Argentina,ARG,2024,0.1539301563625229
284,Argentina,ARG,2025,0.1539301563625229
285,Argentina,ARG,2026,0.1539301563625229
286,Argentina,ARG,2027,0.1539301563625229
287,Argentina,ARG,2028,0.1539301563625229
288,Argentina,ARG,2029,0.1539301563625229
289,Argentina,ARG,2030,0.1539301563625229
290,Argentina,ARG,2031,0.1539301563625229
291,Argentina,ARG,2032,0.1539301563625229
292,Argentina,ARG,2033,0.1539301563625229
293,Argentina,ARG,2034,0.1539301563625229
294,Argentina,ARG,2035,0.1539301563625229
295,Argentina,ARG,2036,0.1539301563625229
296,Argentina,ARG,2037,0.1539301563625229
297,Argentina,ARG,2038,0.1539301563625229
298,Argentina,ARG,2039,0.1539301563625229
299,Argentina,ARG,2040,0.1539301563625229
300,Argentina,ARG,2041,0.1539301563625229
301,Argentina,ARG,2042,0.1539301563625229
302,Argentina,ARG,2043,0.1539301563625229
303,Argentina,ARG,2044,0.1539301563625229
304,Argentina,ARG,2045,0.1539301563625229
305,Argentina,ARG,2046,0.1539301563625229
306,Argentina,ARG,2047,0.1539301563625229
307,Argentina,ARG,2048,0.1539301563625229
308,Argentina,ARG,2049,0.1539301563625229
309,Argentina,ARG,2050,0.1539301563625229
310,Armenia,ARM,2020,0.1539301563625229
311,Armenia,ARM,2021,0.1539301563625229
312,Armenia,ARM,2022,0.1539301563625229
313,Armenia,ARM,2023,0.1539301563625229
314,Armenia,ARM,2024,0.1539301563625229
315,Armenia,ARM,2025,0.1539301563625229
316,Armenia,ARM,2026,0.1539301563625229
317,Armenia,ARM,2027,0.1539301563625229
318,Armenia,ARM,2028,0.1539301563625229
319,Armenia,ARM,2029,0.1539301563625229
320,Armenia,ARM,2030,0.1539301563625229
321,Armenia,ARM,2031,0.1539301563625229
322,Armenia,ARM,2032,0.1539301563625229
323,Armenia,ARM,2033,0.1539301563625229
324,Armenia,ARM,2034,0.1539301563625229
325,Armenia,ARM,2035,0.1539301563625229
326,Armenia,ARM,2036,0.1539301563625229
327,Armenia,ARM,2037,0.1539301563625229
328,Armenia,ARM,2038,0.1539301563625229
329,Armenia,ARM,2039,0.1539301563625229
330,Armenia,ARM,2040,0.1539301563625229
331,Armenia,ARM,2041,0.1539301563625229
332,Armenia,ARM,2042,0.1539301563625229
333,Armenia,ARM,2043,0.1539301563625229
334,Armenia,ARM,2044,0.1539301563625229
335,Armenia,ARM,2045,0.1539301563625229
336,Armenia,ARM,2046,0.1539301563625229
337,Armenia,ARM,2047,0.1539301563625229
338,Armenia,ARM,2048,0.1539301563625229
339,Armenia,ARM,2049,0.1539301563625229
340,Armenia,ARM,2050,0.1539301563625229
341,American Samoa,ASM,2020,0.1539301563625229
342,American Samoa,ASM,2021,0.1539301563625229
343,American Samoa,ASM,2022,0.1539301563625229
344,American Samoa,ASM,2023,0.1539301563625229
345,American Samoa,ASM,2024,0.1539301563625229
346,American Samoa,ASM,2025,0.1539301563625229
347,American Samoa,ASM,2026,0.1539301563625229
348,American Samoa,ASM,2027,0.1539301563625229
349,American Samoa,ASM,2028,0.1539301563625229
350,American Samoa,ASM,2029,0.1539301563625229
351,American Samoa,ASM,2030,0.1539301563625229
352,American Samoa,ASM,2031,0.1539301563625229
353,American Samoa,ASM,2032,0.1539301563625229
354,American Samoa,ASM,2033,0.1539301563625229
355,American Samoa,ASM,2034,0.1539301563625229
356,American Samoa,ASM,2035,0.1539301563625229
357,American Samoa,ASM,2036,0.1539301563625229
358,American Samoa,ASM,2037,0.1539301563625229
359,American Samoa,ASM,2038,0.1539301563625229
360,American Samoa,ASM,2039,0.1539301563625229
361,American Samoa,ASM,2040,0.1539301563625229
362,American Samoa,ASM,2041,0.1539301563625229
363,American Samoa,ASM,2042,0.1539301563625229
364,American Samoa,ASM,2043,0.1539301563625229
365,American Samoa,ASM,2044,0.1539301563625229
366,American Samoa,ASM,2045,0.1539301563625229
367,American Samoa,ASM,2046,0.1539301563625229
368,American Samoa,ASM,2047,0.1539301563625229
369,American Samoa,ASM,2048,0.1539301563625229
370,American Samoa,ASM,2049,0.1539301563625229
371,American Samoa,ASM,2050,0.1539301563625229
372,Antigua and Barbuda,ATG,2020,0.1539301563625229
373,Antigua and Barbuda,ATG,2021,0.1539301563625229
374,Antigua and Barbuda,ATG,2022,0.1539301563625229
375,Antigua and Barbuda,ATG,2023,0.1539301563625229
376,Antigua and Barbuda,ATG,2024,0.1539301563625229
377,Antigua and Barbuda,ATG,2025,0.1539301563625229
378,Antigua and Barbuda,ATG,2026,0.1539301563625229
379,Antigua and Barbuda,ATG,2027,0.1539301563625229
380,Antigua and Barbuda,ATG,2028,0.1539301563625229
381,Antigua and Barbuda,ATG,2029,0.1539301563625229
382,Antigua and Barbuda,ATG,2030,0.1539301563625229
383,Antigua and Barbuda,ATG,2031,0.1539301563625229
384,Antigua and Barbuda,ATG,2032,0.1539301563625229
385,Antigua and Barbuda,ATG,2033,0.1539301563625229
386,Antigua and Barbuda,ATG,2034,0.1539301563625229
387,Antigua and Barbuda,ATG,2035,0.1539301563625229
388,Antigua and Barbuda,ATG,2036,0.1539301563625229
389,Antigua and Barbuda,ATG,2037,0.1539301563625229
390,Antigua and Barbuda,ATG,2038,0.1539301563625229
391,Antigua and Barbuda,ATG,2039,0.1539301563625229
392,Antigua and Barbuda,ATG,2040,0.1539301563625229
393,Antigua and Barbuda,ATG,2041,0.1539301563625229
394,Antigua and Barbuda,ATG,2042,0.1539301563625229
395,Antigua and Barbuda,ATG,2043,0.1539301563625229
396,Antigua and Barbuda,ATG,2044,0.1539301563625229
397,Antigua and Barbuda,ATG,2045,0.1539301563625229
398,Antigua and Barbuda,ATG,2046,0.1539301563625229
399,Antigua and Barbuda,ATG,2047,0.1539301563625229
400,Antigua and Barbuda,ATG,2048,0.1539301563625229
401,Antigua and Barbuda,ATG,2049,0.1539301563625229
402,Antigua and Barbuda,ATG,2050,0.1539301563625229
403,Australia,AUS,2020,0.2058085920106894
404,Australia,AUS,2021,0.2058085920106894
405,Australia,AUS,2022,0.2058085920106894
406,Australia,AUS,2023,0.2058085920106894
407,Australia,AUS,2024,0.2058085920106894
408,Australia,AUS,2025,0.2058085920106894
409,Australia,AUS,2026,0.2058085920106894
410,Australia,AUS,2027,0.2058085920106894
411,Australia,AUS,2028,0.2058085920106894
412,Australia,AUS,2029,0.2058085920106894
413,Australia,AUS,2030,0.2058085920106894
414,Australia,AUS,2031,0.2058085920106894
415,Australia,AUS,2032,0.2058085920106894
416,Australia,AUS,2033,0.2058085920106894
417,Australia,AUS,2034,0.2058085920106894
418,Australia,AUS,2035,0.2058085920106894
419,Australia,AUS,2036,0.2058085920106894
420,Australia,AUS,2037,0.2058085920106894
421,Australia,AUS,2038,0.2058085920106894
422,Australia,AUS,2039,0.2058085920106894
423,Australia,AUS,2040,0.2058085920106894
424,Australia,AUS,2041,0.2058085920106894
425,Australia,AUS,2042,0.2058085920106894
426,Australia,AUS,2043,0.2058085920106894
427,Australia,AUS,2044,0.2058085920106894
428,Australia,AUS,2045,0.2058085920106894
429,Australia,AUS,2046,0.2058085920106894
430,Australia,AUS,2047,0.2058085920106894
431,Australia,AUS,2048,0.2058085920106894
432,Australia,AUS,2049,0.2058085920106894
433,Australia,AUS,2050,0.2058085920106894
434,Austria,AUT,2020,0.1817449233308528
435,Austria,AUT,2021,0.1817449233308528
436,Austria,AUT,2022,0.1817449233308528
437,Austria,AUT,2023,0.1817449233308528
438,Austria,AUT,2024,0.1817449233308528
439,Austria,AUT,2025,0.1817449233308528
440,Austria,AUT,2026,0.1817449233308528
441,Austria,AUT,2027,0.1817449233308528
442,Austria,AUT,2028,0.1817449233308528
443,Austria,AUT,2029,0.1817449233308528
444,Austria,AUT,2030,0.1817449233308528
445,Austria,AUT,2031,0.1817449233308528
446,Austria,AUT,2032,0.1817449233308528
447,Austria,AUT,2033,0.1817449233308528
448,Austria,AUT,2034,0.1817449233308528
449,Austria,AUT,2035,0.1817449233308528
450,Austria,AUT,2036,0.1817449233308528
451,Austria,AUT,2037,0.1817449233308528
452,Austria,AUT,2038,0.1817449233308528
453,Austria,AUT,2039,0.1817449233308528
454,Austria,AUT,2040,0.1817449233308528
455,Austria,AUT,2041,0.1817449233308528
456,Austria,AUT,2042,0.1817449233308528
457,Austria,AUT,2043,0.1817449233308528
458,Austria,AUT,2044,0.1817449233308528
459,Austria,AUT,2045,0.1817449233308528
460,Austria,AUT,2046,0.1817449233308528
461,Austria,AUT,2047,0.1817449233308528
462,Austria,AUT,2048,0.1817449233308528
463,Austria,AUT,2049,0.1817449233308528
464,Austria,AUT,2050,0.1817449233308528
465,Azerbaijan,AZE,2020,0.1539301563625229
466,Azerbaijan,AZE,2021,0.1539301563625229
467,Azerbaijan,AZE,2022,0.1539301563625229
468,Azerbaijan,AZE,2023,0.1539301563625229
469,Azerbaijan,AZE,2024,0.1539301563625229
470,Azerbaijan,AZE,2025,0.1539301563625229
471,Azerbaijan,AZE,2026,0.1539301563625229
472,Azerbaijan,AZE,2027,0.1539301563625229
473,Azerbaijan,AZE,2028,0.1539301563625229
474,Azerbaijan,AZE,2029,0.1539301563625229
475,Azerbaijan,AZE,2030,0.1539301563625229
476,Azerbaijan,AZE,2031,0.1539301563625229
477,Azerbaijan,AZE,2032,0.1539301563625229
478,Azerbaijan,AZE,2033,0.1539301563625229
479,Azerbaijan,AZE,2034,0.1539301563625229
480,Azerbaijan,AZE,2035,0.1539301563625229
481,Azerbaijan,AZE,2036,0.1539301563625229
482,Azerbaijan,AZE,2037,0.1539301563625229
483,Azerbaijan,AZE,2038,0.1539301563625229
484,Azerbaijan,AZE,2039,0.1539301563625229
485,Azerbaijan,AZE,2040,0.1539301563625229
486,Azerbaijan,AZE,2041,0.1539301563625229
487,Azerbaijan,AZE,2042,0.1539301563625229
488,Azerbaijan,AZE,2043,0.1539301563625229
489,Azerbaijan,AZE,2044,0.1539301563625229
490,Azerbaijan,AZE,2045,0.1539301563625229
491,Azerbaijan,AZE,2046,0.1539301563625229
492,Azerbaijan,AZE,2047,0.1539301563625229
493,Azerbaijan,AZE,2048,0.1539301563625229
494,Azerbaijan,AZE,2049,0.1539301563625229
495,Azerbaijan,AZE,2050,0.1539301563625229
496,Burundi,BDI,2020,0.1539301563625229
497,Burundi,BDI,2021,0.1539301563625229
498,Burundi,BDI,2022,0.1539301563625229
499,Burundi,BDI,2023,0.1539301563625229
500,Burundi,BDI,2024,0.1539301563625229
501,Burundi,BDI,2025,0.1539301563625229
502,Burundi,BDI,2026,0.1539301563625229
503,Burundi,BDI,2027,0.1539301563625229
504,Burundi,BDI,2028,0.1539301563625229
505,Burundi,BDI,2029,0.1539301563625229
506,Burundi,BDI,2030,0.1539301563625229
507,Burundi,BDI,2031,0.1539301563625229
508,Burundi,BDI,2032,0.1539301563625229
509,Burundi,BDI,2033,0.1539301563625229
510,Burundi,BDI,2034,0.1539301563625229
511,Burundi,BDI,2035,0.1539301563625229
512,Burundi,BDI,2036,0.1539301563625229
513,Burundi,BDI,2037,0.1539301563625229
514,Burundi,BDI,2038,0.1539301563625229
515,Burundi,BDI,2039,0.1539301563625229
516,Burundi,BDI,2040,0.1539301563625229
517,Burundi,BDI,2041,0.1539301563625229
518,Burundi,BDI,2042,0.1539301563625229
519,Burundi,BDI,2043,0.1539301563625229
520,Burundi,BDI,2044,0.1539301563625229
521,Burundi,BDI,2045,0.1539301563625229
522,Burundi,BDI,2046,0.1539301563625229
523,Burundi,BDI,2047,0.1539301563625229
524,Burundi,BDI,2048,0.1539301563625229
525,Burundi,BDI,2049,0.1539301563625229
526,Burundi,BDI,2050,0.1539301563625229
527,Belgium,BEL,2020,0.195595075729663
528,Belgium,BEL,2021,0.195595075729663
529,Belgium,BEL,2022,0.195595075729663
530,Belgium,BEL,2023,0.195595075729663
531,Belgium,BEL,2024,0.195595075729663
532,Belgium,BEL,2025,0.195595075729663
533,Belgium,BEL,2026,0.195595075729663
534,Belgium,BEL,2027,0.195595075729663
535,Belgium,BEL,2028,0.195595075729663
536,Belgium,BEL,2029,0.195595075729663
537,Belgium,BEL,2030,0.195595075729663
538,Belgium,BEL,2031,0.195595075729663
539,Belgium,BEL,2032,0.195595075729663
540,Belgium,BEL,2033,0.195595075729663
541,Belgium,BEL,2034,0.195595075729663
542,Belgium,BEL,2035,0.195595075729663
543,Belgium,BEL,2036,0.195595075729663
544,Belgium,BEL,2037,0.195595075729663
545,Belgium,BEL,2038,0.195595075729663
546,Belgium,BEL,2039,0.195595075729663
547,Belgium,BEL,2040,0.195595075729663
548,Belgium,BEL,2041,0.195595075729663
549,Belgium,BEL,2042,0.195595075729663
550,Belgium,BEL,2043,0.195595075729663
551,Belgium,BEL,2044,0.195595075729663
552,Belgium,BEL,2045,0.195595075729663
553,Belgium,BEL,2046,0.195595075729663
554,Belgium,BEL,2047,0.195595075729663
555,Belgium,BEL,2048,0.195595075729663
556,Belgium,BEL,2049,0.195595075729663
557,Belgium,BEL,2050,0.195595075729663
558,Benin,BEN,2020,0.1539301563625229
559,Benin,BEN,2021,0.1539301563625229
560,Benin,BEN,2022,0.1539301563625229
561,Benin,BEN,2023,0.1539301563625229
562,Benin,BEN,2024,0.1539301563625229
563,Benin,BEN,2025,0.1539301563625229
564,Benin,BEN,2026,0.1539301563625229
565,Benin,BEN,2027,0.1539301563625229
566,Benin,BEN,2028,0.1539301563625229
567,Benin,BEN,2029,0.1539301563625229
568,Benin,BEN,2030,0.1539301563625229
569,Benin,BEN,2031,0.1539301563625229
570,Benin,BEN,2032,0.1539301563625229
571,Benin,BEN,2033,0.1539301563625229
572,Benin,BEN,2034,0.1539301563625229
573,Benin,BEN,2035,0.1539301563625229
574,Benin,BEN,2036,0.1539301563625229
575,Benin,BEN,2037,0.1539301563625229
576,Benin,BEN,2038,0.1539301563625229
