,Nation,iso_code3,Year,frac_trns_pkm_dem_regional_road_heavy_regional
93,Afghanistan,AFG,2045,0.03804347826086956
94,Afghanistan,AFG,2046,0.03804347826086956
95,Afghanistan,AFG,2047,0.03804347826086956
96,Afghanistan,AFG,2048,0.03804347826086956
97,Afghanistan,AFG,2049,0.03804347826086956
98,Afghanistan,AFG,2050,0.03804347826086956
99,Africa Western and Central,AFW,2018,0.03804347826086956
100,Africa Western and Central,AFW,2019,0.03804347826086956
101,Africa Western and Central,AFW,2020,0.03804347826086956
102,Africa Western and Central,AFW,2021,0.03804347826086956
103,Africa Western and Central,AFW,2022,0.03804347826086956
104,Africa Western and Central,AFW,2023,0.03804347826086956
105,Africa Western and Central,AFW,2024,0.03804347826086956
106,Africa Western and Central,AFW,2025,0.03804347826086956
107,Africa Western and Central,AFW,2026,0.03804347826086956
108,Africa Western and Central,AFW,2027,0.03804347826086956
109,Africa Western and Central,AFW,2028,0.03804347826086956
110,Africa Western and Central,AFW,2029,0.03804347826086956
111,Africa Western and Central,AFW,2030,0.03804347826086956
112,Africa Western and Central,AFW,2031,0.03804347826086956
113,Africa Western and Central,AFW,2032,0.03804347826086956
114,Africa Western and Central,AFW,2033,0.03804347826086956
115,Africa Western and Central,AFW,2034,0.03804347826086956
116,Africa Western and Central,AFW,2035,0.03804347826086956
117,Africa Western and Central,AFW,2036,0.03804347826086956
118,Africa Western and Central,AFW,2037,0.03804347826086956
119,Africa Western and Central,AFW,2038,0.03804347826086956
120,Africa Western and Central,AFW,2039,0.03804347826086956
121,Africa Western and Central,AFW,2040,0.03804347826086956
122,Africa Western and Central,AFW,2041,0.03804347826086956
123,Africa Western and Central,AFW,2042,0.03804347826086956
124,Africa Western and Central,AFW,2043,0.03804347826086956
125,Africa Western and Central,AFW,2044,0.03804347826086956
126,Africa Western and Central,AFW,2045,0.03804347826086956
127,Africa Western and Central,AFW,2046,0.03804347826086956
128,Africa Western and Central,AFW,2047,0.03804347826086956
129,Africa Western and Central,AFW,2048,0.03804347826086956
130,Africa Western and Central,AFW,2049,0.03804347826086956
131,Africa Western and Central,AFW,2050,0.03804347826086956
132,Angola,AGO,2018,0.03804347826086956
133,Angola,AGO,2019,0.03804347826086956
134,Angola,AGO,2020,0.03804347826086956
135,Angola,AGO,2021,0.03804347826086956
136,Angola,AGO,2022,0.03804347826086956
137,Angola,AGO,2023,0.03804347826086956
138,Angola,AGO,2024,0.03804347826086956
139,Angola,AGO,2025,0.03804347826086956
140,Angola,AGO,2026,0.03804347826086956
141,Angola,AGO,2027,0.03804347826086956
142,Angola,AGO,2028,0.03804347826086956
143,Angola,AGO,2029,0.03804347826086956
144,Angola,AGO,2030,0.03804347826086956
145,Angola,AGO,2031,0.03804347826086956
146,Angola,AGO,2032,0.03804347826086956
147,Angola,AGO,2033,0.03804347826086956
148,Angola,AGO,2034,0.03804347826086956
149,Angola,AGO,2035,0.03804347826086956
150,Angola,AGO,2036,0.03804347826086956
151,Angola,AGO,2037,0.03804347826086956
152,Angola,AGO,2038,0.03804347826086956
153,Angola,AGO,2039,0.03804347826086956
154,Angola,AGO,2040,0.03804347826086956
155,Angola,AGO,2041,0.03804347826086956
156,Angola,AGO,2042,0.03804347826086956
157,Angola,AGO,2043,0.03804347826086956
158,Angola,AGO,2044,0.03804347826086956
159,Angola,AGO,2045,0.03804347826086956
160,Angola,AGO,2046,0.03804347826086956
161,Angola,AGO,2047,0.03804347826086956
162,Angola,AGO,2048,0.03804347826086956
163,Angola,AGO,2049,0.03804347826086956
164,Angola,AGO,2050,0.03804347826086956
165,Albania,ALB,2018,0.03804347826086956
166,Albania,ALB,2019,0.03804347826086956
167,Albania,ALB,2020,0.03804347826086956
168,Albania,ALB,2021,0.03804347826086956
169,Albania,ALB,2022,0.03804347826086956
170,Albania,ALB,2023,0.03804347826086956
171,Albania,ALB,2024,0.03804347826086956
172,Albania,ALB,2025,0.03804347826086956
173,Albania,ALB,2026,0.03804347826086956
174,Albania,ALB,2027,0.03804347826086956
175,Albania,ALB,2028,0.03804347826086956
176,Albania,ALB,2029,0.03804347826086956
177,Albania,ALB,2030,0.03804347826086956
178,Albania,ALB,2031,0.03804347826086956
179,Albania,ALB,2032,0.03804347826086956
180,Albania,ALB,2033,0.03804347826086956
181,Albania,ALB,2034,0.03804347826086956
182,Albania,ALB,2035,0.03804347826086956
183,Albania,ALB,2036,0.03804347826086956
184,Albania,ALB,2037,0.03804347826086956
185,Albania,ALB,2038,0.03804347826086956
186,Albania,ALB,2039,0.03804347826086956
187,Albania,ALB,2040,0.03804347826086956
188,Albania,ALB,2041,0.03804347826086956
189,Albania,ALB,2042,0.03804347826086956
190,Albania,ALB,2043,0.03804347826086956
191,Albania,ALB,2044,0.03804347826086956
192,Albania,ALB,2045,0.03804347826086956
193,Albania,ALB,2046,0.03804347826086956
194,Albania,ALB,2047,0.03804347826086956
195,Albania,ALB,2048,0.03804347826086956
196,Albania,ALB,2049,0.03804347826086956
197,Albania,ALB,2050,0.03804347826086956
198,Andorra,AND,2018,0.03804347826086956
199,Andorra,AND,2019,0.03804347826086956
200,Andorra,AND,2020,0.03804347826086956
201,Andorra,AND,2021,0.03804347826086956
202,Andorra,AND,2022,0.03804347826086956
203,Andorra,AND,2023,0.03804347826086956
204,Andorra,AND,2024,0.03804347826086956
205,Andorra,AND,2025,0.03804347826086956
206,Andorra,AND,2026,0.03804347826086956
207,Andorra,AND,2027,0.03804347826086956
208,Andorra,AND,2028,0.03804347826086956
209,Andorra,AND,2029,0.03804347826086956
210,Andorra,AND,2030,0.03804347826086956
211,Andorra,AND,2031,0.03804347826086956
212,Andorra,AND,2032,0.03804347826086956
213,Andorra,AND,2033,0.03804347826086956
214,Andorra,AND,2034,0.03804347826086956
215,Andorra,AND,2035,0.03804347826086956
216,Andorra,AND,2036,0.03804347826086956
217,Andorra,AND,2037,0.03804347826086956
218,Andorra,AND,2038,0.03804347826086956
219,Andorra,AND,2039,0.03804347826086956
220,Andorra,AND,2040,0.03804347826086956
221,Andorra,AND,2041,0.03804347826086956
222,Andorra,AND,2042,0.03804347826086956
223,Andorra,AND,2043,0.03804347826086956
224,Andorra,AND,2044,0.03804347826086956
225,Andorra,AND,2045,0.03804347826086956
226,Andorra,AND,2046,0.03804347826086956
227,Andorra,AND,2047,0.03804347826086956
228,Andorra,AND,2048,0.03804347826086956
229,Andorra,AND,2049,0.03804347826086956
230,Andorra,AND,2050,0.03804347826086956
231,Arab World,ARB,2018,0.03804347826086956
232,Arab World,ARB,2019,0.03804347826086956
233,Arab World,ARB,2020,0.03804347826086956
234,Arab World,ARB,2021,0.03804347826086956
235,Arab World,ARB,2022,0.03804347826086956
236,Arab World,ARB,2023,0.03804347826086956
237,Arab World,ARB,2024,0.03804347826086956
238,Arab World,ARB,2025,0.03804347826086956
239,Arab World,ARB,2026,0.03804347826086956
240,Arab World,ARB,2027,0.03804347826086956
241,Arab World,ARB,2028,0.03804347826086956
242,Arab World,ARB,2029,0.03804347826086956
243,Arab World,ARB,2030,0.03804347826086956
244,Arab World,ARB,2031,0.03804347826086956
245,Arab World,ARB,2032,0.03804347826086956
246,Arab World,ARB,2033,0.03804347826086956
247,Arab World,ARB,2034,0.03804347826086956
248,Arab World,ARB,2035,0.03804347826086956
249,Arab World,ARB,2036,0.03804347826086956
250,Arab World,ARB,2037,0.03804347826086956
251,Arab World,ARB,2038,0.03804347826086956
252,Arab World,ARB,2039,0.03804347826086956
253,Arab World,ARB,2040,0.03804347826086956
254,Arab World,ARB,2041,0.03804347826086956
255,Arab World,ARB,2042,0.03804347826086956
256,Arab World,ARB,2043,0.03804347826086956
257,Arab World,ARB,2044,0.03804347826086956
258,Arab World,ARB,2045,0.03804347826086956
259,Arab World,ARB,2046,0.03804347826086956
260,Arab World,ARB,2047,0.03804347826086956
261,Arab World,ARB,2048,0.03804347826086956
262,Arab World,ARB,2049,0.03804347826086956
263,Arab World,ARB,2050,0.03804347826086956
264,United Arab Emirates,ARE,2018,0.03804347826086956
265,United Arab Emirates,ARE,2019,0.03804347826086956
266,United Arab Emirates,ARE,2020,0.03804347826086956
267,United Arab Emirates,ARE,2021,0.03804347826086956
268,United Arab Emirates,ARE,2022,0.03804347826086956
269,United Arab Emirates,ARE,2023,0.03804347826086956
270,United Arab Emirates,ARE,2024,0.03804347826086956
271,United Arab Emirates,ARE,2025,0.03804347826086956
272,United Arab Emirates,ARE,2026,0.03804347826086956
273,United Arab Emirates,ARE,2027,0.03804347826086956
274,United Arab Emirates,ARE,2028,0.03804347826086956
275,United Arab Emirates,ARE,2029,0.03804347826086956
276,United Arab Emirates,ARE,2030,0.03804347826086956
277,United Arab Emirates,ARE,2031,0.03804347826086956
278,United Arab Emirates,ARE,2032,0.03804347826086956
279,United Arab Emirates,ARE,2033,0.03804347826086956
280,United Arab Emirates,ARE,2034,0.03804347826086956
281,United Arab Emirates,ARE,2035,0.03804347826086956
282,United Arab Emirates,ARE,2036,0.03804347826086956
283,United Arab Emirates,ARE,2037,0.03804347826086956
284,United Arab Emirates,ARE,2038,0.03804347826086956
285,United Arab Emirates,ARE,2039,0.03804347826086956
286,United Arab Emirates,ARE,2040,0.03804347826086956
287,United Arab Emirates,ARE,2041,0.03804347826086956
288,United Arab Emirates,ARE,2042,0.03804347826086956
289,United Arab Emirates,ARE,2043,0.03804347826086956
290,United Arab Emirates,ARE,2044,0.03804347826086956
291,United Arab Emirates,ARE,2045,0.03804347826086956
292,United Arab Emirates,ARE,2046,0.03804347826086956
293,United Arab Emirates,ARE,2047,0.03804347826086956
294,United Arab Emirates,ARE,2048,0.03804347826086956
295,United Arab Emirates,ARE,2049,0.03804347826086956
296,United Arab Emirates,ARE,2050,0.03804347826086956
297,Argentina,ARG,2018,0.03804347826086956
298,Argentina,ARG,2019,0.03804347826086956
299,Argentina,ARG,2020,0.03804347826086956
300,Argentina,ARG,2021,0.03804347826086956
301,Argentina,ARG,2022,0.03804347826086956
302,Argentina,ARG,2023,0.03804347826086956
303,Argentina,ARG,2024,0.03804347826086956
304,Argentina,ARG,2025,0.03804347826086956
305,Argentina,ARG,2026,0.03804347826086956
306,Argentina,ARG,2027,0.03804347826086956
307,Argentina,ARG,2028,0.03804347826086956
308,Argentina,ARG,2029,0.03804347826086956
309,Argentina,ARG,2030,0.03804347826086956
310,Argentina,ARG,2031,0.03804347826086956
311,Argentina,ARG,2032,0.03804347826086956
312,Argentina,ARG,2033,0.03804347826086956
313,Argentina,ARG,2034,0.03804347826086956
314,Argentina,ARG,2035,0.03804347826086956
315,Argentina,ARG,2036,0.03804347826086956
316,Argentina,ARG,2037,0.03804347826086956
317,Argentina,ARG,2038,0.03804347826086956
318,Argentina,ARG,2039,0.03804347826086956
319,Argentina,ARG,2040,0.03804347826086956
320,Argentina,ARG,2041,0.03804347826086956
321,Argentina,ARG,2042,0.03804347826086956
322,Argentina,ARG,2043,0.03804347826086956
323,Argentina,ARG,2044,0.03804347826086956
324,Argentina,ARG,2045,0.03804347826086956
325,Argentina,ARG,2046,0.03804347826086956
326,Argentina,ARG,2047,0.03804347826086956
327,Argentina,ARG,2048,0.03804347826086956
328,Argentina,ARG,2049,0.03804347826086956
329,Argentina,ARG,2050,0.03804347826086956
330,Armenia,ARM,2018,0.03804347826086956
331,Armenia,ARM,2019,0.03804347826086956
332,Armenia,ARM,2020,0.03804347826086956
333,Armenia,ARM,2021,0.03804347826086956
334,Armenia,ARM,2022,0.03804347826086956
335,Armenia,ARM,2023,0.03804347826086956
336,Armenia,ARM,2024,0.03804347826086956
337,Armenia,ARM,2025,0.03804347826086956
338,Armenia,ARM,2026,0.03804347826086956
339,Armenia,ARM,2027,0.03804347826086956
340,Armenia,ARM,2028,0.03804347826086956
341,Armenia,ARM,2029,0.03804347826086956
342,Armenia,ARM,2030,0.03804347826086956
343,Armenia,ARM,2031,0.03804347826086956
344,Armenia,ARM,2032,0.03804347826086956
345,Armenia,ARM,2033,0.03804347826086956
346,Armenia,ARM,2034,0.03804347826086956
347,Armenia,ARM,2035,0.03804347826086956
348,Armenia,ARM,2036,0.03804347826086956
349,Armenia,ARM,2037,0.03804347826086956
350,Armenia,ARM,2038,0.03804347826086956
351,Armenia,ARM,2039,0.03804347826086956
352,Armenia,ARM,2040,0.03804347826086956
353,Armenia,ARM,2041,0.03804347826086956
354,Armenia,ARM,2042,0.03804347826086956
355,Armenia,ARM,2043,0.03804347826086956
356,Armenia,ARM,2044,0.03804347826086956
357,Armenia,ARM,2045,0.03804347826086956
358,Armenia,ARM,2046,0.03804347826086956
359,Armenia,ARM,2047,0.03804347826086956
360,Armenia,ARM,2048,0.03804347826086956
361,Armenia,ARM,2049,0.03804347826086956
362,Armenia,ARM,2050,0.03804347826086956
363,American Samoa,ASM,2018,0.03804347826086956
364,American Samoa,ASM,2019,0.03804347826086956
365,American Samoa,ASM,2020,0.03804347826086956
366,American Samoa,ASM,2021,0.03804347826086956
367,American Samoa,ASM,2022,0.03804347826086956
368,American Samoa,ASM,2023,0.03804347826086956
369,American Samoa,ASM,2024,0.03804347826086956
370,American Samoa,ASM,2025,0.03804347826086956
371,American Samoa,ASM,2026,0.03804347826086956
372,American Samoa,ASM,2027,0.03804347826086956
373,American Samoa,ASM,2028,0.03804347826086956
374,American Samoa,ASM,2029,0.03804347826086956
375,American Samoa,ASM,2030,0.03804347826086956
376,American Samoa,ASM,2031,0.03804347826086956
377,American Samoa,ASM,2032,0.03804347826086956
378,American Samoa,ASM,2033,0.03804347826086956
379,American Samoa,ASM,2034,0.03804347826086956
380,American Samoa,ASM,2035,0.03804347826086956
381,American Samoa,ASM,2036,0.03804347826086956
382,American Samoa,ASM,2037,0.03804347826086956
383,American Samoa,ASM,2038,0.03804347826086956
384,American Samoa,ASM,2039,0.03804347826086956
385,American Samoa,ASM,2040,0.03804347826086956
386,American Samoa,ASM,2041,0.03804347826086956
387,American Samoa,ASM,2042,0.03804347826086956
388,American Samoa,ASM,2043,0.03804347826086956
389,American Samoa,ASM,2044,0.03804347826086956
390,American Samoa,ASM,2045,0.03804347826086956
391,American Samoa,ASM,2046,0.03804347826086956
392,American Samoa,ASM,2047,0.03804347826086956
393,American Samoa,ASM,2048,0.03804347826086956
394,American Samoa,ASM,2049,0.03804347826086956
395,American Samoa,ASM,2050,0.03804347826086956
396,Antigua and Barbuda,ATG,2018,0.03804347826086956
397,Antigua and Barbuda,ATG,2019,0.03804347826086956
398,Antigua and Barbuda,ATG,2020,0.03804347826086956
399,Antigua and Barbuda,ATG,2021,0.03804347826086956
400,Antigua and Barbuda,ATG,2022,0.03804347826086956
401,Antigua and Barbuda,ATG,2023,0.03804347826086956
402,Antigua and Barbuda,ATG,2024,0.03804347826086956
403,Antigua and Barbuda,ATG,2025,0.03804347826086956
404,Antigua and Barbuda,ATG,2026,0.03804347826086956
405,Antigua and Barbuda,ATG,2027,0.03804347826086956
406,Antigua and Barbuda,ATG,2028,0.03804347826086956
407,Antigua and Barbuda,ATG,2029,0.03804347826086956
408,Antigua and Barbuda,ATG,2030,0.03804347826086956
409,Antigua and Barbuda,ATG,2031,0.03804347826086956
410,Antigua and Barbuda,ATG,2032,0.03804347826086956
411,Antigua and Barbuda,ATG,2033,0.03804347826086956
412,Antigua and Barbuda,ATG,2034,0.03804347826086956
413,Antigua and Barbuda,ATG,2035,0.03804347826086956
414,Antigua and Barbuda,ATG,2036,0.03804347826086956
415,Antigua and Barbuda,ATG,2037,0.03804347826086956
416,Antigua and Barbuda,ATG,2038,0.03804347826086956
417,Antigua and Barbuda,ATG,2039,0.03804347826086956
418,Antigua and Barbuda,ATG,2040,0.03804347826086956
419,Antigua and Barbuda,ATG,2041,0.03804347826086956
420,Antigua and Barbuda,ATG,2042,0.03804347826086956
421,Antigua and Barbuda,ATG,2043,0.03804347826086956
422,Antigua and Barbuda,ATG,2044,0.03804347826086956
423,Antigua and Barbuda,ATG,2045,0.03804347826086956
424,Antigua and Barbuda,ATG,2046,0.03804347826086956
425,Antigua and Barbuda,ATG,2047,0.03804347826086956
426,Antigua and Barbuda,ATG,2048,0.03804347826086956
427,Antigua and Barbuda,ATG,2049,0.03804347826086956
428,Antigua and Barbuda,ATG,2050,0.03804347826086956
429,Australia,AUS,2018,0.03804347826086956
430,Australia,AUS,2019,0.03804347826086956
431,Australia,AUS,2020,0.03804347826086956
432,Australia,AUS,2021,0.03804347826086956
433,Australia,AUS,2022,0.03804347826086956
434,Australia,AUS,2023,0.03804347826086956
435,Australia,AUS,2024,0.03804347826086956
436,Australia,AUS,2025,0.03804347826086956
437,Australia,AUS,2026,0.03804347826086956
438,Australia,AUS,2027,0.03804347826086956
439,Australia,AUS,2028,0.03804347826086956
440,Australia,AUS,2029,0.03804347826086956
441,Australia,AUS,2030,0.03804347826086956
442,Australia,AUS,2031,0.03804347826086956
443,Australia,AUS,2032,0.03804347826086956
444,Australia,AUS,2033,0.03804347826086956
445,Australia,AUS,2034,0.03804347826086956
446,Australia,AUS,2035,0.03804347826086956
447,Australia,AUS,2036,0.03804347826086956
448,Australia,AUS,2037,0.03804347826086956
449,Australia,AUS,2038,0.03804347826086956
450,Australia,AUS,2039,0.03804347826086956
451,Australia,AUS,2040,0.03804347826086956
452,Australia,AUS,2041,0.03804347826086956
453,Australia,AUS,2042,0.03804347826086956
454,Australia,AUS,2043,0.03804347826086956
455,Australia,AUS,2044,0.03804347826086956
456,Australia,AUS,2045,0.03804347826086956
457,Australia,AUS,2046,0.03804347826086956
458,Australia,AUS,2047,0.03804347826086956
459,Australia,AUS,2048,0.03804347826086956
460,Australia,AUS,2049,0.03804347826086956
461,Australia,AUS,2050,0.03804347826086956
462,Austria,AUT,2018,0.03804347826086956
463,Austria,AUT,2019,0.03804347826086956
464,Austria,AUT,2020,0.03804347826086956
465,Austria,AUT,2021,0.03804347826086956
466,Austria,AUT,2022,0.03804347826086956
467,Austria,AUT,2023,0.03804347826086956
468,Austria,AUT,2024,0.03804347826086956
469,Austria,AUT,2025,0.03804347826086956
470,Austria,AUT,2026,0.03804347826086956
471,Austria,AUT,2027,0.03804347826086956
472,Austria,AUT,2028,0.03804347826086956
473,Austria,AUT,2029,0.03804347826086956
474,Austria,AUT,2030,0.03804347826086956
475,Austria,AUT,2031,0.03804347826086956
476,Austria,AUT,2032,0.03804347826086956
477,Austria,AUT,2033,0.03804347826086956
478,Austria,AUT,2034,0.03804347826086956
479,Austria,AUT,2035,0.03804347826086956
480,Austria,AUT,2036,0.03804347826086956
481,Austria,AUT,2037,0.03804347826086956
482,Austria,AUT,2038,0.03804347826086956
483,Austria,AUT,2039,0.03804347826086956
484,Austria,AUT,2040,0.03804347826086956
485,Austria,AUT,2041,0.03804347826086956
486,Austria,AUT,2042,0.03804347826086956
487,Austria,AUT,2043,0.03804347826086956
488,Austria,AUT,2044,0.03804347826086956
489,Austria,AUT,2045,0.03804347826086956
490,Austria,AUT,2046,0.03804347826086956
491,Austria,AUT,2047,0.03804347826086956
492,Austria,AUT,2048,0.03804347826086956
493,Austria,AUT,2049,0.03804347826086956
494,Austria,AUT,2050,0.03804347826086956
495,Azerbaijan,AZE,2018,0.03804347826086956
496,Azerbaijan,AZE,2019,0.03804347826086956
497,Azerbaijan,AZE,2020,0.03804347826086956
498,Azerbaijan,AZE,2021,0.03804347826086956
499,Azerbaijan,AZE,2022,0.03804347826086956
500,Azerbaijan,AZE,2023,0.03804347826086956
501,Azerbaijan,AZE,2024,0.03804347826086956
502,Azerbaijan,AZE,2025,0.03804347826086956
503,Azerbaijan,AZE,2026,0.03804347826086956
504,Azerbaijan,AZE,2027,0.03804347826086956
505,Azerbaijan,AZE,2028,0.03804347826086956
506,Azerbaijan,AZE,2029,0.03804347826086956
507,Azerbaijan,AZE,2030,0.03804347826086956
508,Azerbaijan,AZE,2031,0.03804347826086956
509,Azerbaijan,AZE,2032,0.03804347826086956
510,Azerbaijan,AZE,2033,0.03804347826086956
511,Azerbaijan,AZE,2034,0.03804347826086956
512,Azerbaijan,AZE,2035,0.03804347826086956
513,Azerbaijan,AZE,2036,0.03804347826086956
514,Azerbaijan,AZE,2037,0.03804347826086956
515,Azerbaijan,AZE,2038,0.03804347826086956
516,Azerbaijan,AZE,2039,0.03804347826086956
517,Azerbaijan,AZE,2040,0.03804347826086956
518,Azerbaijan,AZE,2041,0.03804347826086956
519,Azerbaijan,AZE,2042,0.03804347826086956
520,Azerbaijan,AZE,2043,0.03804347826086956
521,Azerbaijan,AZE,2044,0.03804347826086956
522,Azerbaijan,AZE,2045,0.03804347826086956
523,Azerbaijan,AZE,2046,0.03804347826086956
524,Azerbaijan,AZE,2047,0.03804347826086956
525,Azerbaijan,AZE,2048,0.03804347826086956
526,Azerbaijan,AZE,2049,0.03804347826086956
527,Azerbaijan,AZE,2050,0.03804347826086956
528,Burundi,BDI,2018,0.03804347826086956
529,Burundi,BDI,2019,0.03804347826086956
530,Burundi,BDI,2020,0.03804347826086956
531,Burundi,BDI,2021,0.03804347826086956
532,Burundi,BDI,2022,0.03804347826086956
533,Burundi,BDI,2023,0.03804347826086956
534,Burundi,BDI,2024,0.03804347826086956
535,Burundi,BDI,2025,0.03804347826086956
536,Burundi,BDI,2026,0.03804347826086956
537,Burundi,BDI,2027,0.03804347826086956
538,Burundi,BDI,2028,0.03804347826086956
539,Burundi,BDI,2029,0.03804347826086956
540,Burundi,BDI,2030,0.03804347826086956
541,Burundi,BDI,2031,0.03804347826086956
542,Burundi,BDI,2032,0.03804347826086956
543,Burundi,BDI,2033,0.03804347826086956
544,Burundi,BDI,2034,0.03804347826086956
545,Burundi,BDI,2035,0.03804347826086956
546,Burundi,BDI,2036,0.03804347826086956
547,Burundi,BDI,2037,0.03804347826086956
548,Burundi,BDI,2038,0.03804347826086956
549,Burundi,BDI,2039,0.03804347826086956
550,Burundi,BDI,2040,0.03804347826086956
551,Burundi,BDI,2041,0.03804347826086956
552,Burundi,BDI,2042,0.03804347826086956
553,Burundi,BDI,2043,0.03804347826086956
554,Burundi,BDI,2044,0.03804347826086956
555,Burundi,BDI,2045,0.03804347826086956
556,Burundi,BDI,2046,0.03804347826086956
557,Burundi,BDI,2047,0.03804347826086956
558,Burundi,BDI,2048,0.03804347826086956
559,Burundi,BDI,2049,0.03804347826086956
560,Burundi,BDI,2050,0.03804347826086956
561,Belgium,BEL,2018,0.03804347826086956
562,Belgium,BEL,2019,0.03804347826086956
563,Belgium,BEL,2020,0.03804347826086956
564,Belgium,BEL,2021,0.03804347826086956
565,Belgium,BEL,2022,0.03804347826086956
566,Belgium,BEL,2023,0.03804347826086956
567,Belgium,BEL,2024,0.03804347826086956
568,Belgium,BEL,2025,0.03804347826086956
569,Belgium,BEL,2026,0.03804347826086956
570,Belgium,BEL,2027,0.03804347826086956
571,Belgium,BEL,2028,0.03804347826086956
572,Belgium,BEL,2029,0.03804347826086956
