iso_code3,Nation,Year,frac_inen_energy_recycled_metals_diesel
BEL,Belgium,2001,0.0026194486304405634
BEL,Belgium,2002,0.0054421768707483
BEL,Belgium,2003,0.004269171384457025
BEL,Belgium,2004,0.0030797492976010372
BEL,Belgium,2005,0.0036458655451790463
BEL,Belgium,2006,0.0019979321250456145
BEL,Belgium,2007,0.003140158284401327
BEL,Belgium,2008,0.0010146234619596729
BEL,Belgium,2009,0.0009352078239608801
BEL,Belgium,2010,0.0006997900629811057
BEL,Belgium,2011,0.0007247543887904655
BEL,Belgium,2012,0.0013235683402453016
BEL,Belgium,2013,0.0012152342771235278
BEL,Belgium,2014,0.0008880180105061287
BEL,Belgium,2015,0.0009110350727117195
BEL,Belgium,2016,0.0007380366637568446
BEL,Belgium,2017,0.0006934649741419841
BEL,Belgium,2018,0.0007275856673447035
BEL,Belgium,2019,0.0007419818094782192
BEL,Belgium,2020,0.0008146830227549396
BGR,Bulgaria,2000,0.005397114906317359
BGR,Bulgaria,2001,0.004815695600475624
BGR,Bulgaria,2002,0.004472222222222222
BGR,Bulgaria,2003,0.0034937888198757756
BGR,Bulgaria,2004,0.0034365491319133705
BGR,Bulgaria,2005,0.004629458510441693
BGR,Bulgaria,2006,0.0044256819447021705
BGR,Bulgaria,2007,0.0025968915994491444
BGR,Bulgaria,2008,0.005497861942577887
BGR,Bulgaria,2009,0.013180827886710239
BGR,Bulgaria,2010,0.017834960070984916
BGR,Bulgaria,2011,0.01450381679389313
BGR,Bulgaria,2012,0.01370262390670554
BGR,Bulgaria,2013,0.012573099415204679
BGR,Bulgaria,2014,0.00917516218721038
BGR,Bulgaria,2015,0.007917888563049853
BGR,Bulgaria,2016,0.008019801980198018
BGR,Bulgaria,2017,0.006499575191163977
BGR,Bulgaria,2018,0.008143194335169157
BGR,Bulgaria,2019,0.008204081632653062
BGR,Bulgaria,2020,0.0069941715237302245
BIH,Bosnia and Herzegovina,2000,0.0
BIH,Bosnia and Herzegovina,2001,0.0
BIH,Bosnia and Herzegovina,2002,0.0
BIH,Bosnia and Herzegovina,2003,0.0
BIH,Bosnia and Herzegovina,2004,0.0
BIH,Bosnia and Herzegovina,2005,0.0
BIH,Bosnia and Herzegovina,2006,0.0
BIH,Bosnia and Herzegovina,2007,0.0
BIH,Bosnia and Herzegovina,2008,0.0
BIH,Bosnia and Herzegovina,2009,0.0
BIH,Bosnia and Herzegovina,2010,0.0
BIH,Bosnia and Herzegovina,2011,0.0
BIH,Bosnia and Herzegovina,2012,0.0
BIH,Bosnia and Herzegovina,2013,0.0007953340402969247
BIH,Bosnia and Herzegovina,2014,0.000510783200908059
BIH,Bosnia and Herzegovina,2015,0.0005905511811023622
BIH,Bosnia and Herzegovina,2016,0.00039811265113535825
BIH,Bosnia and Herzegovina,2017,0.00021446954532456392
BIH,Bosnia and Herzegovina,2018,0.0003888024883359253
BIH,Bosnia and Herzegovina,2019,0.0008422459893048129
BIH,Bosnia and Herzegovina,2020,0.0007815043959622272
BLR,Belarus,2000,0.0006230529595015577
BLR,Belarus,2001,0.0
BLR,Belarus,2002,0.0
BLR,Belarus,2003,0.0
BLR,Belarus,2004,0.0
BLR,Belarus,2005,0.0
BLR,Belarus,2006,0.0
BLR,Belarus,2007,0.0
BLR,Belarus,2008,0.0
BLR,Belarus,2009,0.0005217391304347827
BLR,Belarus,2010,0.0009324009324009325
BLR,Belarus,2011,0.0008995502248875562
BLR,Belarus,2012,0.0014327700220426157
BLR,Belarus,2013,0.001550079491255962
BLR,Belarus,2014,0.0010289634146341462
BLR,Belarus,2015,0.00045283018867924523
BLR,Belarus,2016,0.0004713275726630008
BLR,Belarus,2017,0.0019115442278860573
BLR,Belarus,2018,0.00183982683982684
BLR,Belarus,2019,0.0018253400143163924
BLR,Belarus,2020,0.0
BRA,Brazil,2000,0.014350049526617677
BRA,Brazil,2001,0.014814116674166046
BRA,Brazil,2002,0.013389962172385843
BRA,Brazil,2003,0.015591772612830061
BRA,Brazil,2004,0.013511842758540123
BRA,Brazil,2005,0.014403024753352632
BRA,Brazil,2006,0.014812902200683244
BRA,Brazil,2007,0.01477621062964781
BRA,Brazil,2008,0.014549226283920162
BRA,Brazil,2009,0.017521901640117438
BRA,Brazil,2010,0.012581278134738947
BRA,Brazil,2011,0.011864383784663807
BRA,Brazil,2012,0.011753081642805814
BRA,Brazil,2013,0.011835000568375583
BRA,Brazil,2014,0.012045491958052115
BRA,Brazil,2015,0.011886179188026041
BRA,Brazil,2016,0.013115587675263978
BRA,Brazil,2017,0.011930506621309683
BRA,Brazil,2018,0.007651471077127659
BRA,Brazil,2019,0.008709531062643808
BRA,Brazil,2020,0.009867636010076456
CAN,Canada,2000,0.005318697184593826
CAN,Canada,2001,0.0057738913997510966
CAN,Canada,2002,0.00512196650098158
CAN,Canada,2003,0.006000375806417938
CAN,Canada,2004,0.006720952082680864
CAN,Canada,2005,0.006950203167758521
CAN,Canada,2006,0.006493885855879449
CAN,Canada,2007,0.008270164813949233
CAN,Canada,2008,0.008157884020198729
CAN,Canada,2009,0.005443352816813829
CAN,Canada,2010,0.003524299967814613
CAN,Canada,2011,0.0029213753306083193
CAN,Canada,2012,0.002795451468796534
CAN,Canada,2013,0.002583701533445171
CAN,Canada,2014,0.0020874684229520027
CAN,Canada,2015,0.0017361667086030605
CAN,Canada,2016,0.001695459508059855
CAN,Canada,2017,0.0018033746628473453
CAN,Canada,2018,0.0016669080975932784
CAN,Canada,2019,0.0015305177840406491
CAN,Canada,2020,0.0013272798869611543
CHE,Switzerland,2000,0.007194244604316548
CHE,Switzerland,2001,0.005727051177904142
CHE,Switzerland,2002,0.006460454189506656
CHE,Switzerland,2003,0.006013119533527698
CHE,Switzerland,2004,0.005345911949685534
CHE,Switzerland,2005,0.006152125279642058
CHE,Switzerland,2006,0.005031948881789138
CHE,Switzerland,2007,0.005538098978790259
CHE,Switzerland,2008,0.005731707317073171
CHE,Switzerland,2009,0.00749202975557917
CHE,Switzerland,2010,0.0060828300258843815
CHE,Switzerland,2011,0.00475
CHE,Switzerland,2012,0.004773869346733668
CHE,Switzerland,2013,0.003913043478260869
CHE,Switzerland,2014,0.002030254777070064
CHE,Switzerland,2015,0.003110047846889952
CHE,Switzerland,2016,0.002563059397884459
CHE,Switzerland,2017,0.0023310023310023306
CHE,Switzerland,2018,0.0020962732919254656
CHE,Switzerland,2019,0.00196238757154538
CHE,Switzerland,2020,0.0016304347826086953
CHL,Chile,2000,0.0097444781290602
CHL,Chile,2001,0.0005454545454545453
CHL,Chile,2002,0.0019239578561612459
CHL,Chile,2003,0.0
CHL,Chile,2004,0.00533249686323714
CHL,Chile,2005,0.006782713085234093
CHL,Chile,2006,0.0084141712357655
CHL,Chile,2007,0.010885956644674835
CHL,Chile,2008,0.012954545454545451
CHL,Chile,2009,0.008254716981132075
CHL,Chile,2010,0.02003853564547206
CHL,Chile,2011,0.020980810234541576
CHL,Chile,2012,0.012822683030046546
CHL,Chile,2013,0.012527654867256635
CHL,Chile,2014,0.004155350353068984
CHL,Chile,2015,0.0018824871648602396
CHL,Chile,2016,0.00603448275862069
CHL,Chile,2017,0.004461335095836087
CHL,Chile,2018,0.003878406708595388
CHL,Chile,2019,0.004005681818181817
CHL,Chile,2020,0.006321428571428571
COL,Colombia,2000,0.0
COL,Colombia,2001,0.0
COL,Colombia,2002,0.0
COL,Colombia,2003,0.0
COL,Colombia,2004,0.0
COL,Colombia,2005,0.0
COL,Colombia,2006,0.00594
COL,Colombia,2007,0.00423764021603656
COL,Colombia,2008,0.005588552915766738
COL,Colombia,2009,0.0047376464595007646
COL,Colombia,2010,0.004096638655462185
COL,Colombia,2011,0.0047679112008072655
COL,Colombia,2012,0.005164131305044035
COL,Colombia,2013,0.005374015748031496
COL,Colombia,2014,0.006364051094890512
COL,Colombia,2015,0.0027792074112197632
COL,Colombia,2016,0.005103969754253308
COL,Colombia,2017,0.0038883349950149548
COL,Colombia,2018,0.004035178479048112
COL,Colombia,2019,0.003865213082259663
COL,Colombia,2020,0.0
CYP,Cyprus,2000,0.0
CYP,Cyprus,2001,0.0
CYP,Cyprus,2002,0.0
CYP,Cyprus,2003,0.0
CYP,Cyprus,2004,0.0
CYP,Cyprus,2005,0.0
CYP,Cyprus,2006,0.15
CYP,Cyprus,2007,0.15
CYP,Cyprus,2008,0.0
CYP,Cyprus,2009,0.125
CYP,Cyprus,2010,0.125
CYP,Cyprus,2011,0.125
CYP,Cyprus,2012,0.13499999999999998
CYP,Cyprus,2013,0.0
CYP,Cyprus,2014,0.0
CYP,Cyprus,2015,0.125
CYP,Cyprus,2016,0.13499999999999998
CYP,Cyprus,2017,0.1125
CYP,Cyprus,2018,0.1125
CYP,Cyprus,2019,0.1125
CYP,Cyprus,2020,0.125
DEU,Germany,2000,0.011330969177952996
DEU,Germany,2001,0.01328120934589166
DEU,Germany,2002,0.011314659443747108
DEU,Germany,2003,0.01266679231059178
DEU,Germany,2004,0.01246691896469592
DEU,Germany,2005,0.011136817529745997
DEU,Germany,2006,0.010023766530352115
DEU,Germany,2007,0.010053936991786866
DEU,Germany,2008,0.011745583905789989
DEU,Germany,2009,0.011494491601950513
DEU,Germany,2010,0.011429930678265598
DEU,Germany,2011,0.011578116850987575
DEU,Germany,2012,0.00994854440299025
DEU,Germany,2013,0.009830929885629041
DEU,Germany,2014,0.008298173600881018
DEU,Germany,2015,0.0061151179304391404
DEU,Germany,2016,0.004251433808723668
DEU,Germany,2017,0.00444511393514461
DEU,Germany,2018,0.0033490489351324986
DEU,Germany,2019,0.003351576182136603
DEU,Germany,2020,0.003836811216172155
DNK,Denmark,2000,0.010060975609756098
DNK,Denmark,2001,0.010650887573964497
DNK,Denmark,2002,0.014379084967320262
DNK,Denmark,2003,0.013325740318906603
DNK,Denmark,2004,0.013386727688787185
DNK,Denmark,2005,0.007126696832579185
DNK,Denmark,2006,0.008863636363636363
DNK,Denmark,2007,0.01183294663573086
DNK,Denmark,2008,0.006455696202531646
DNK,Denmark,2009,0.009285714285714288
DNK,Denmark,2010,0.008705357142857143
DNK,Denmark,2011,0.005252918287937744
DNK,Denmark,2012,0.004103343465045593
DNK,Denmark,2013,0.004066265060240964
DNK,Denmark,2014,0.003813559322033898
DNK,Denmark,2015,0.0034883720930232553
DNK,Denmark,2016,0.004608938547486034
DNK,Denmark,2017,0.004376657824933687
DNK,Denmark,2018,0.0037593984962406017
DNK,Denmark,2019,0.003937007874015748
DNK,Denmark,2020,0.0038860103626943
ESP,Spain,2000,0.015811983218606163
ESP,Spain,2001,0.014426989150090419
ESP,Spain,2002,0.013820075827290465
ESP,Spain,2003,0.013400908773156237
ESP,Spain,2004,0.011699830581669601
ESP,Spain,2005,0.011812065732877469
ESP,Spain,2006,0.013950736325385694
ESP,Spain,2007,0.013270579549649317
ESP,Spain,2008,0.01284941388638413
ESP,Spain,2009,0.015119945939858092
ESP,Spain,2010,0.016312056737588652
ESP,Spain,2011,0.011454308346213294
ESP,Spain,2012,0.009919991897913712
ESP,Spain,2013,0.00956986863255917
ESP,Spain,2014,0.005745212323064112
ESP,Spain,2015,0.004106640172213943
ESP,Spain,2016,0.004412729658792651
ESP,Spain,2017,0.004347276313792929
ESP,Spain,2018,0.004693793245894867
ESP,Spain,2019,0.005355004277159967
ESP,Spain,2020,0.004391537856955724
EST,Estonia,2000,0.0
EST,Estonia,2001,0.0
EST,Estonia,2002,0.0
EST,Estonia,2003,0.0
EST,Estonia,2004,0.0
EST,Estonia,2005,0.0
EST,Estonia,2006,0.075
EST,Estonia,2007,0.0
EST,Estonia,2008,0.0
EST,Estonia,2009,0.0
EST,Estonia,2010,0.0
EST,Estonia,2011,0.0
EST,Estonia,2012,0.0
EST,Estonia,2013,0.0
EST,Estonia,2014,0.0
EST,Estonia,2015,0.0
EST,Estonia,2016,0.0
EST,Estonia,2017,0.0
EST,Estonia,2018,0.0
EST,Estonia,2019,0.0
EST,Estonia,2020,0.0
FIN,Finland,2000,0.03061867857611979
FIN,Finland,2001,0.030036139740329273
FIN,Finland,2002,0.031025110018120628
FIN,Finland,2003,0.035170865552506855
FIN,Finland,2004,0.036928980387379705
FIN,Finland,2005,0.03682897139379185
FIN,Finland,2006,0.040104105051461024
FIN,Finland,2007,0.03553776320766611
FIN,Finland,2008,0.03815620174987133
FIN,Finland,2009,0.02867537621961303
FIN,Finland,2010,0.03158736505397841
FIN,Finland,2011,0.03143427941581703
FIN,Finland,2012,0.024607094746295466
FIN,Finland,2013,0.019765672550213026
FIN,Finland,2014,0.017717055971793735
FIN,Finland,2015,0.022713393476752258
FIN,Finland,2016,0.01244173293117631
FIN,Finland,2017,0.013137591084440636
FIN,Finland,2018,0.011607263856891176
FIN,Finland,2019,0.0038433056872037917
FIN,Finland,2020,0.003185328185328185
FRA,France,2000,0.003508460698689956
FRA,France,2001,0.005898155573376104
FRA,France,2002,0.003953220858895705
FRA,France,2003,0.0025952275495515448
FRA,France,2004,0.002859243639188702
FRA,France,2005,0.0031292059219380883
FRA,France,2006,0.0035025257953568358
FRA,France,2007,0.003245318604337868
FRA,France,2008,0.0037176772346327065
FRA,France,2009,0.002888230602711633
FRA,France,2010,0.00090233186887462
FRA,France,2011,0.0032899574767400967
FRA,France,2012,0.003050315493510315
FRA,France,2013,0.0026815749847819816
FRA,France,2014,0.002638780297107115
FRA,France,2015,0.0029384850025419426
FRA,France,2016,0.004204710083892052
FRA,France,2017,0.0037279880104908202
FRA,France,2018,0.0022411596049697357
FRA,France,2019,0.002454713874022231
FRA,France,2020,0.0034591876544280203
GBR,United Kingdom,2000,0.008034801862155105
GBR,United Kingdom,2001,0.008512371448935952
GBR,United Kingdom,2002,0.008208154506437767
GBR,United Kingdom,2003,0.006632633910138509
GBR,United Kingdom,2004,0.008680870353581142
GBR,United Kingdom,2005,0.007639098311218336
GBR,United Kingdom,2006,0.006441586280814577
GBR,United Kingdom,2007,0.006574778200253484
GBR,United Kingdom,2008,0.004643440391943385
GBR,United Kingdom,2009,0.001986077982767853
GBR,United Kingdom,2010,0.00018745313671582103
GBR,United Kingdom,2011,0.0001260173273825151
GBR,United Kingdom,2012,0.00015634771732332705
GBR,United Kingdom,2013,0.00010384665310890918
GBR,United Kingdom,2014,0.00017517301038062283
GBR,United Kingdom,2015,0.0003456221198156682
GBR,United Kingdom,2016,0.00040393396557780124
GBR,United Kingdom,2017,0.00037806602323722864
GBR,United Kingdom,2018,0.000666136408828793
GBR,United Kingdom,2019,0.0006497643011848643
GBR,United Kingdom,2020,0.0006090487238979118
GEO,Georgia,2000,0.0
GEO,Georgia,2001,0.0
GEO,Georgia,2002,0.0
GEO,Georgia,2003,0.0
GEO,Georgia,2004,0.0
GEO,Georgia,2005,0.0
GEO,Georgia,2006,0.0
GEO,Georgia,2007,0.0
GEO,Georgia,2008,0.0
GEO,Georgia,2009,0.0
GEO,Georgia,2010,0.0
GEO,Georgia,2011,0.0
GEO,Georgia,2012,0.0
GEO,Georgia,2013,0.0
GEO,Georgia,2014,0.0
GEO,Georgia,2015,0.0
GEO,Georgia,2016,0.0
GEO,Georgia,2017,0.0
GEO,Georgia,2018,0.00011636927851047324
GEO,Georgia,2019,0.00013077593722755015
GEO,Georgia,2020,0.00013850415512465375
GRC,Greece,2000,0.04772239446696876
GRC,Greece,2001,0.04743377483443709
GRC,Greece,2002,0.045703387929100295
GRC,Greece,2003,0.04560743527329055
GRC,Greece,2004,0.04033303531515422
GRC,Greece,2005,0.029993214204931003
GRC,Greece,2006,0.033929824561403504
GRC,Greece,2007,0.030467734950194895
GRC,Greece,2008,0.030451963447764883
GRC,Greece,2009,0.025120048019207676
GRC,Greece,2010,0.018873668188736682
GRC,Greece,2011,0.015433147294346035
GRC,Greece,2012,0.005300353356890459
GRC,Greece,2013,0.005812324929971989
GRC,Greece,2014,0.008000496154800297
GRC,Greece,2015,0.003895092183848351
GRC,Greece,2016,0.003793466807165437
GRC,Greece,2017,0.004237786933490289
GRC,Greece,2018,0.003335233751425313
GRC,Greece,2019,0.0036991368680641176
GRC,Greece,2020,0.003532608695652174
HRV,Croatia,2000,0.017481203007518795
HRV,Croatia,2001,0.02302631578947368
HRV,Croatia,2002,0.025
HRV,Croatia,2003,0.025668449197860963
HRV,Croatia,2004,0.03375
HRV,Croatia,2005,0.033715596330275224
HRV,Croatia,2006,0.029069767441860465
HRV,Croatia,2007,0.02987804878048781
HRV,Croatia,2008,0.030798479087452472
HRV,Croatia,2009,0.019273743016759777
HRV,Croatia,2010,0.016019417475728156
HRV,Croatia,2011,0.01751269035532995
HRV,Croatia,2012,0.04125
HRV,Croatia,2013,0.0377245508982036
HRV,Croatia,2014,0.030555555555555555
HRV,Croatia,2015,0.014885496183206106
HRV,Croatia,2016,0.026315789473684206
HRV,Croatia,2017,0.0078125
HRV,Croatia,2018,0.004864864864864865
HRV,Croatia,2019,0.0047169811320754715
HRV,Croatia,2020,0.0053956834532374095
HUN,Hungary,2000,0.006867688584106494
HUN,Hungary,2001,0.0012113520996769726
HUN,Hungary,2002,0.0032413793103448275
HUN,Hungary,2003,0.003722426470588236
HUN,Hungary,2004,0.0027036770007209804
HUN,Hungary,2005,0.003580713779248404
HUN,Hungary,2006,0.003475409836065574
HUN,Hungary,2007,0.0020458973803853648
HUN,Hungary,2008,0.0019217801753202964
HUN,Hungary,2009,0.002584643288996372
HUN,Hungary,2010,0.00033809166040571
HUN,Hungary,2011,0.0003538663171690695
HUN,Hungary,2012,0.00037953331459094735
HUN,Hungary,2013,0.0003239740820734341
HUN,Hungary,2014,0.0004647160068846816
HUN,Hungary,2015,0.00039485229599298035
HUN,Hungary,2016,0.00047219307450157395
HUN,Hungary,2017,0.0007110987172336866
HUN,Hungary,2018,0.0005191693290734824
HUN,Hungary,2019,0.00039017341040462425
HUN,Hungary,2020,0.00043802725502920176
IRL,Ireland,2000,0.13265720081135904
IRL,Ireland,2001,0.13501732101616626
IRL,Ireland,2002,0.13350970017636682
IRL,Ireland,2003,0.13218256290228203
IRL,Ireland,2004,0.13313856427378964
IRL,Ireland,2005,0.13321234119782213
IRL,Ireland,2006,0.09117308798159861
IRL,Ireland,2007,0.0755561440677966
IRL,Ireland,2008,0.07097865694950548
IRL,Ireland,2009,0.05602178090967329
IRL,Ireland,2010,0.07175925925925926
IRL,Ireland,2011,0.055267804590935846
IRL,Ireland,2012,0.0382744836775483
IRL,Ireland,2013,0.03360889395667047
IRL,Ireland,2014,0.01713532513181019
IRL,Ireland,2015,0.0037326388888888886
IRL,Ireland,2016,0.002229845626072041
IRL,Ireland,2017,0.0026446280991735543
IRL,Ireland,2018,0.002833243389098759
IRL,Ireland,2019,0.0034633145202668035
IRL,Ireland,2020,0.0032125205930807247
ITA,Italy,2000,0.0030905223979795287
ITA,Italy,2001,0.003426828302036289
ITA,Italy,2002,0.0034559452523524373
ITA,Italy,2003,0.003356978326876767
ITA,Italy,2004,0.0033243222565096523
ITA,Italy,2005,0.002925965907664499
ITA,Italy,2006,0.00312711673063897
ITA,Italy,2007,0.0027026293653162553
ITA,Italy,2008,0.002942104206692857
ITA,Italy,2009,0.00453782520081525
ITA,Italy,2010,0.0019504555808656035
ITA,Italy,2011,0.0021811881774566133
ITA,Italy,2012,0.0016175380051909529
ITA,Italy,2013,0.0021976770667273965
ITA,Italy,2014,0.0023227247347850366
ITA,Italy,2015,0.0031764408706268688
ITA,Italy,2016,0.0034784138901923977
ITA,Italy,2017,0.0030831556503198294
ITA,Italy,2018,0.0037567198566430585
ITA,Italy,2019,0.0035830618892508143
ITA,Italy,2020,0.004039295865955219
JPN,Japan,2000,0.014408619383413951
JPN,Japan,2001,0.013172715426209127
JPN,Japan,2002,0.013263868306358746
JPN,Japan,2003,0.01229162030631694
JPN,Japan,2004,0.012143711884200057
JPN,Japan,2005,0.011594576038448335
JPN,Japan,2006,0.010971165258674859
JPN,Japan,2007,0.009845388103688969
JPN,Japan,2008,0.010029316770186337
JPN,Japan,2009,0.009833744039427784
JPN,Japan,2010,0.009349630422933857
JPN,Japan,2011,0.009342229291858137
JPN,Japan,2012,0.008972223975452616
JPN,Japan,2013,0.008064855809501014
JPN,Japan,2014,0.008854303284660893
JPN,Japan,2015,0.007724079069696553
JPN,Japan,2016,0.007777766486629303
JPN,Japan,2017,0.007095475126996943
JPN,Japan,2018,0.007076787928896237
JPN,Japan,2019,0.006715008323729031
JPN,Japan,2020,0.0065962855686635255
KAZ,Kazakhstan,2000,0.013986773021001613
KAZ,Kazakhstan,2001,0.013776722090261281
KAZ,Kazakhstan,2002,0.01330686917500863
KAZ,Kazakhstan,2003,0.017543653221631286
KAZ,Kazakhstan,2004,0.01839480246751542
KAZ,Kazakhstan,2005,0.03083484573502722
KAZ,Kazakhstan,2006,0.027218379220303266
KAZ,Kazakhstan,2007,0.020795382334251218
KAZ,Kazakhstan,2008,0.010982301759936721
KAZ,Kazakhstan,2009,0.009875322046374679
KAZ,Kazakhstan,2010,0.012285591766723843
KAZ,Kazakhstan,2011,0.009302854778651221
KAZ,Kazakhstan,2012,0.00997562989667882
KAZ,Kazakhstan,2013,0.010445303867403314
KAZ,Kazakhstan,2014,0.008829997180716097
KAZ,Kazakhstan,2015,0.012491574926982699
KAZ,Kazakhstan,2016,0.013557623856355632
KAZ,Kazakhstan,2017,0.01514421177400237
KAZ,Kazakhstan,2018,0.011081424606365594
KAZ,Kazakhstan,2019,0.012655869715453261
KAZ,Kazakhstan,2020,0.0
LTU,Lithuania,2000,0.0
LTU,Lithuania,2001,0.0
LTU,Lithuania,2002,0.0
LTU,Lithuania,2003,0.0
LTU,Lithuania,2004,0.0
LTU,Lithuania,2005,0.0
LTU,Lithuania,2006,0.0
LTU,Lithuania,2007,0.0
LTU,Lithuania,2008,0.0
LTU,Lithuania,2009,0.0
LTU,Lithuania,2010,0.0
LTU,Lithuania,2011,0.0
LTU,Lithuania,2012,0.0
LTU,Lithuania,2013,0.0
LTU,Lithuania,2014,0.0
LTU,Lithuania,2015,0.0
LTU,Lithuania,2016,0.0
LTU,Lithuania,2017,0.0
LTU,Lithuania,2018,0.0
LTU,Lithuania,2019,0.0
LTU,Lithuania,2020,0.0
LUX,Luxembourg,2000,0.0037974683544303796
LUX,Luxembourg,2001,0.003936742934051144
LUX,Luxembourg,2002,0.0033730158730158736
LUX,Luxembourg,2003,0.0009775524981897176
LUX,Luxembourg,2004,0.0013694461351186854
LUX,Luxembourg,2005,0.0010309278350515462
LUX,Luxembourg,2006,0.0006539509536784741
LUX,Luxembourg,2007,0.0005989731888191672
LUX,Luxembourg,2008,0.00035356511490866236
LUX,Luxembourg,2009,0.0003221188260558339
