Year,Nation,iso_code3,frac_enfu_fuel_demand_imported_pj_fuel_diesel
2031,morocco,MAR,0.47639426000506396
2032,morocco,MAR,0.47639426000506396
2033,morocco,MAR,0.47639426000506396
2034,morocco,MAR,0.47639426000506396
2035,morocco,MAR,0.47639426000506396
2036,morocco,MAR,0.47639426000506396
2037,morocco,MAR,0.47639426000506396
2038,morocco,MAR,0.47639426000506396
2039,morocco,MAR,0.47639426000506396
2040,morocco,MAR,0.47639426000506396
2041,morocco,MAR,0.47639426000506396
2042,morocco,MAR,0.47639426000506396
2043,morocco,MAR,0.47639426000506396
2044,morocco,MAR,0.47639426000506396
2045,morocco,MAR,0.47639426000506396
2046,morocco,MAR,0.47639426000506396
2047,morocco,MAR,0.47639426000506396
2048,morocco,MAR,0.47639426000506396
2049,morocco,MAR,0.47639426000506396
2050,morocco,MAR,0.47639426000506396
2017,mozambique,MOZ,0.5222465279544183
2018,mozambique,MOZ,0.5222465279544183
2019,mozambique,MOZ,0.5222465279544183
2020,mozambique,MOZ,0.5222465279544183
2021,mozambique,MOZ,0.5222465279544183
2022,mozambique,MOZ,0.5222465279544183
2023,mozambique,MOZ,0.5222465279544183
2024,mozambique,MOZ,0.5222465279544183
2025,mozambique,MOZ,0.5222465279544183
2026,mozambique,MOZ,0.5222465279544183
2027,mozambique,MOZ,0.5222465279544183
2028,mozambique,MOZ,0.5222465279544183
2029,mozambique,MOZ,0.5222465279544183
2030,mozambique,MOZ,0.5222465279544183
2031,mozambique,MOZ,0.5222465279544183
2032,mozambique,MOZ,0.5222465279544183
2033,mozambique,MOZ,0.5222465279544183
2034,mozambique,MOZ,0.5222465279544183
2035,mozambique,MOZ,0.5222465279544183
2036,mozambique,MOZ,0.5222465279544183
2037,mozambique,MOZ,0.5222465279544183
2038,mozambique,MOZ,0.5222465279544183
2039,mozambique,MOZ,0.5222465279544183
2040,mozambique,MOZ,0.5222465279544183
2041,mozambique,MOZ,0.5222465279544183
2042,mozambique,MOZ,0.5222465279544183
2043,mozambique,MOZ,0.5222465279544183
2044,mozambique,MOZ,0.5222465279544183
2045,mozambique,MOZ,0.5222465279544183
2046,mozambique,MOZ,0.5222465279544183
2047,mozambique,MOZ,0.5222465279544183
2048,mozambique,MOZ,0.5222465279544183
2049,mozambique,MOZ,0.5222465279544183
2050,mozambique,MOZ,0.5222465279544183
2017,myanmar,MMR,0.44936550056644947
2018,myanmar,MMR,0.44936550056644947
2019,myanmar,MMR,0.44936550056644947
2020,myanmar,MMR,0.44936550056644947
2021,myanmar,MMR,0.44936550056644947
2022,myanmar,MMR,0.44936550056644947
2023,myanmar,MMR,0.44936550056644947
2024,myanmar,MMR,0.44936550056644947
2025,myanmar,MMR,0.44936550056644947
2026,myanmar,MMR,0.44936550056644947
2027,myanmar,MMR,0.44936550056644947
2028,myanmar,MMR,0.44936550056644947
2029,myanmar,MMR,0.44936550056644947
2030,myanmar,MMR,0.44936550056644947
2031,myanmar,MMR,0.44936550056644947
2032,myanmar,MMR,0.44936550056644947
2033,myanmar,MMR,0.44936550056644947
2034,myanmar,MMR,0.44936550056644947
2035,myanmar,MMR,0.44936550056644947
2036,myanmar,MMR,0.44936550056644947
2037,myanmar,MMR,0.44936550056644947
2038,myanmar,MMR,0.44936550056644947
2039,myanmar,MMR,0.44936550056644947
2040,myanmar,MMR,0.44936550056644947
2041,myanmar,MMR,0.44936550056644947
2042,myanmar,MMR,0.44936550056644947
2043,myanmar,MMR,0.44936550056644947
2044,myanmar,MMR,0.44936550056644947
2045,myanmar,MMR,0.44936550056644947
2046,myanmar,MMR,0.44936550056644947
2047,myanmar,MMR,0.44936550056644947
2048,myanmar,MMR,0.44936550056644947
2049,myanmar,MMR,0.44936550056644947
2050,myanmar,MMR,0.44936550056644947
2017,namibia,NAM,0.5098773841961853
2018,namibia,NAM,0.5098773841961853
2019,namibia,NAM,0.5098773841961853
2020,namibia,NAM,0.5098773841961853
2021,namibia,NAM,0.5098773841961853
2022,namibia,NAM,0.5098773841961853
2023,namibia,NAM,0.5098773841961853
2024,namibia,NAM,0.5098773841961853
2025,namibia,NAM,0.5098773841961853
2026,namibia,NAM,0.5098773841961853
2027,namibia,NAM,0.5098773841961853
2028,namibia,NAM,0.5098773841961853
2029,namibia,NAM,0.5098773841961853
2030,namibia,NAM,0.5098773841961853
2031,namibia,NAM,0.5098773841961853
2032,namibia,NAM,0.5098773841961853
2033,namibia,NAM,0.5098773841961853
2034,namibia,NAM,0.5098773841961853
2035,namibia,NAM,0.5098773841961853
2036,namibia,NAM,0.5098773841961853
2037,namibia,NAM,0.5098773841961853
2038,namibia,NAM,0.5098773841961853
2039,namibia,NAM,0.5098773841961853
2040,namibia,NAM,0.5098773841961853
2041,namibia,NAM,0.5098773841961853
2042,namibia,NAM,0.5098773841961853
2043,namibia,NAM,0.5098773841961853
2044,namibia,NAM,0.5098773841961853
2045,namibia,NAM,0.5098773841961853
2046,namibia,NAM,0.5098773841961853
2047,namibia,NAM,0.5098773841961853
2048,namibia,NAM,0.5098773841961853
2049,namibia,NAM,0.5098773841961853
2050,namibia,NAM,0.5098773841961853
2017,nepal,NPL,0.515032999266683
2018,nepal,NPL,0.515032999266683
2019,nepal,NPL,0.515032999266683
2020,nepal,NPL,0.515032999266683
2021,nepal,NPL,0.515032999266683
2022,nepal,NPL,0.515032999266683
2023,nepal,NPL,0.515032999266683
2024,nepal,NPL,0.515032999266683
2025,nepal,NPL,0.515032999266683
2026,nepal,NPL,0.515032999266683
2027,nepal,NPL,0.515032999266683
2028,nepal,NPL,0.515032999266683
2029,nepal,NPL,0.515032999266683
2030,nepal,NPL,0.515032999266683
2031,nepal,NPL,0.515032999266683
2032,nepal,NPL,0.515032999266683
2033,nepal,NPL,0.515032999266683
2034,nepal,NPL,0.515032999266683
2035,nepal,NPL,0.515032999266683
2036,nepal,NPL,0.515032999266683
2037,nepal,NPL,0.515032999266683
2038,nepal,NPL,0.515032999266683
2039,nepal,NPL,0.515032999266683
2040,nepal,NPL,0.515032999266683
2041,nepal,NPL,0.515032999266683
2042,nepal,NPL,0.515032999266683
2043,nepal,NPL,0.515032999266683
2044,nepal,NPL,0.515032999266683
2045,nepal,NPL,0.515032999266683
2046,nepal,NPL,0.515032999266683
2047,nepal,NPL,0.515032999266683
2048,nepal,NPL,0.515032999266683
2049,nepal,NPL,0.515032999266683
2050,nepal,NPL,0.515032999266683
2018,netherlands,NLD,0.40841122751603604
2019,netherlands,NLD,0.40841122751603604
2020,netherlands,NLD,0.40841122751603604
2021,netherlands,NLD,0.40841122751603604
2022,netherlands,NLD,0.40841122751603604
2023,netherlands,NLD,0.40841122751603604
2024,netherlands,NLD,0.40841122751603604
2025,netherlands,NLD,0.40841122751603604
2026,netherlands,NLD,0.40841122751603604
2027,netherlands,NLD,0.40841122751603604
2028,netherlands,NLD,0.40841122751603604
2029,netherlands,NLD,0.40841122751603604
2030,netherlands,NLD,0.40841122751603604
2031,netherlands,NLD,0.40841122751603604
2032,netherlands,NLD,0.40841122751603604
2033,netherlands,NLD,0.40841122751603604
2034,netherlands,NLD,0.40841122751603604
2035,netherlands,NLD,0.40841122751603604
2036,netherlands,NLD,0.40841122751603604
2037,netherlands,NLD,0.40841122751603604
2038,netherlands,NLD,0.40841122751603604
2039,netherlands,NLD,0.40841122751603604
2040,netherlands,NLD,0.40841122751603604
2041,netherlands,NLD,0.40841122751603604
2042,netherlands,NLD,0.40841122751603604
2043,netherlands,NLD,0.40841122751603604
2044,netherlands,NLD,0.40841122751603604
2045,netherlands,NLD,0.40841122751603604
2046,netherlands,NLD,0.40841122751603604
2047,netherlands,NLD,0.40841122751603604
2048,netherlands,NLD,0.40841122751603604
2049,netherlands,NLD,0.40841122751603604
2050,netherlands,NLD,0.40841122751603604
2018,new zealand,NZL,0.28825944724113084
2019,new zealand,NZL,0.28825944724113084
2020,new zealand,NZL,0.28825944724113084
2021,new zealand,NZL,0.28825944724113084
2022,new zealand,NZL,0.28825944724113084
2023,new zealand,NZL,0.28825944724113084
2024,new zealand,NZL,0.28825944724113084
2025,new zealand,NZL,0.28825944724113084
2026,new zealand,NZL,0.28825944724113084
2027,new zealand,NZL,0.28825944724113084
2028,new zealand,NZL,0.28825944724113084
2029,new zealand,NZL,0.28825944724113084
2030,new zealand,NZL,0.28825944724113084
2031,new zealand,NZL,0.28825944724113084
2032,new zealand,NZL,0.28825944724113084
2033,new zealand,NZL,0.28825944724113084
2034,new zealand,NZL,0.28825944724113084
2035,new zealand,NZL,0.28825944724113084
2036,new zealand,NZL,0.28825944724113084
2037,new zealand,NZL,0.28825944724113084
2038,new zealand,NZL,0.28825944724113084
2039,new zealand,NZL,0.28825944724113084
2040,new zealand,NZL,0.28825944724113084
2041,new zealand,NZL,0.28825944724113084
2042,new zealand,NZL,0.28825944724113084
2043,new zealand,NZL,0.28825944724113084
2044,new zealand,NZL,0.28825944724113084
2045,new zealand,NZL,0.28825944724113084
2046,new zealand,NZL,0.28825944724113084
2047,new zealand,NZL,0.28825944724113084
2048,new zealand,NZL,0.28825944724113084
2049,new zealand,NZL,0.28825944724113084
2050,new zealand,NZL,0.28825944724113084
2017,nicaragua,NIC,0.43932003777567913
2018,nicaragua,NIC,0.43932003777567913
2019,nicaragua,NIC,0.43932003777567913
2020,nicaragua,NIC,0.43932003777567913
2021,nicaragua,NIC,0.43932003777567913
2022,nicaragua,NIC,0.43932003777567913
2023,nicaragua,NIC,0.43932003777567913
2024,nicaragua,NIC,0.43932003777567913
2025,nicaragua,NIC,0.43932003777567913
2026,nicaragua,NIC,0.43932003777567913
2027,nicaragua,NIC,0.43932003777567913
2028,nicaragua,NIC,0.43932003777567913
2029,nicaragua,NIC,0.43932003777567913
2030,nicaragua,NIC,0.43932003777567913
2031,nicaragua,NIC,0.43932003777567913
2032,nicaragua,NIC,0.43932003777567913
2033,nicaragua,NIC,0.43932003777567913
2034,nicaragua,NIC,0.43932003777567913
2035,nicaragua,NIC,0.43932003777567913
2036,nicaragua,NIC,0.43932003777567913
2037,nicaragua,NIC,0.43932003777567913
2038,nicaragua,NIC,0.43932003777567913
2039,nicaragua,NIC,0.43932003777567913
2040,nicaragua,NIC,0.43932003777567913
2041,nicaragua,NIC,0.43932003777567913
2042,nicaragua,NIC,0.43932003777567913
2043,nicaragua,NIC,0.43932003777567913
2044,nicaragua,NIC,0.43932003777567913
2045,nicaragua,NIC,0.43932003777567913
2046,nicaragua,NIC,0.43932003777567913
2047,nicaragua,NIC,0.43932003777567913
2048,nicaragua,NIC,0.43932003777567913
2049,nicaragua,NIC,0.43932003777567913
2050,nicaragua,NIC,0.43932003777567913
2017,niger,NER,0.19501724798773476
2018,niger,NER,0.19501724798773476
2019,niger,NER,0.19501724798773476
2020,niger,NER,0.19501724798773476
2021,niger,NER,0.19501724798773476
2022,niger,NER,0.19501724798773476
2023,niger,NER,0.19501724798773476
2024,niger,NER,0.19501724798773476
2025,niger,NER,0.19501724798773476
2026,niger,NER,0.19501724798773476
2027,niger,NER,0.19501724798773476
2028,niger,NER,0.19501724798773476
2029,niger,NER,0.19501724798773476
2030,niger,NER,0.19501724798773476
2031,niger,NER,0.19501724798773476
2032,niger,NER,0.19501724798773476
2033,niger,NER,0.19501724798773476
2034,niger,NER,0.19501724798773476
2035,niger,NER,0.19501724798773476
2036,niger,NER,0.19501724798773476
2037,niger,NER,0.19501724798773476
2038,niger,NER,0.19501724798773476
2039,niger,NER,0.19501724798773476
2040,niger,NER,0.19501724798773476
2041,niger,NER,0.19501724798773476
2042,niger,NER,0.19501724798773476
2043,niger,NER,0.19501724798773476
2044,niger,NER,0.19501724798773476
2045,niger,NER,0.19501724798773476
2046,niger,NER,0.19501724798773476
2047,niger,NER,0.19501724798773476
2048,niger,NER,0.19501724798773476
2049,niger,NER,0.19501724798773476
2050,niger,NER,0.19501724798773476
2017,nigeria,NGA,0.48784975679330456
2018,nigeria,NGA,0.48784975679330456
2019,nigeria,NGA,0.48784975679330456
2020,nigeria,NGA,0.48784975679330456
2021,nigeria,NGA,0.48784975679330456
2022,nigeria,NGA,0.48784975679330456
2023,nigeria,NGA,0.48784975679330456
2024,nigeria,NGA,0.48784975679330456
2025,nigeria,NGA,0.48784975679330456
2026,nigeria,NGA,0.48784975679330456
2027,nigeria,NGA,0.48784975679330456
2028,nigeria,NGA,0.48784975679330456
2029,nigeria,NGA,0.48784975679330456
2030,nigeria,NGA,0.48784975679330456
2031,nigeria,NGA,0.48784975679330456
2032,nigeria,NGA,0.48784975679330456
2033,nigeria,NGA,0.48784975679330456
2034,nigeria,NGA,0.48784975679330456
2035,nigeria,NGA,0.48784975679330456
2036,nigeria,NGA,0.48784975679330456
2037,nigeria,NGA,0.48784975679330456
2038,nigeria,NGA,0.48784975679330456
2039,nigeria,NGA,0.48784975679330456
2040,nigeria,NGA,0.48784975679330456
2041,nigeria,NGA,0.48784975679330456
2042,nigeria,NGA,0.48784975679330456
2043,nigeria,NGA,0.48784975679330456
2044,nigeria,NGA,0.48784975679330456
2045,nigeria,NGA,0.48784975679330456
2046,nigeria,NGA,0.48784975679330456
2047,nigeria,NGA,0.48784975679330456
2048,nigeria,NGA,0.48784975679330456
2049,nigeria,NGA,0.48784975679330456
2050,nigeria,NGA,0.48784975679330456
2018,norway,NOR,0.1884616861693995
2019,norway,NOR,0.1884616861693995
2020,norway,NOR,0.1884616861693995
2021,norway,NOR,0.1884616861693995
2022,norway,NOR,0.1884616861693995
2023,norway,NOR,0.1884616861693995
2024,norway,NOR,0.1884616861693995
2025,norway,NOR,0.1884616861693995
2026,norway,NOR,0.1884616861693995
2027,norway,NOR,0.1884616861693995
2028,norway,NOR,0.1884616861693995
2029,norway,NOR,0.1884616861693995
2030,norway,NOR,0.1884616861693995
2031,norway,NOR,0.1884616861693995
2032,norway,NOR,0.1884616861693995
2033,norway,NOR,0.1884616861693995
2034,norway,NOR,0.1884616861693995
2035,norway,NOR,0.1884616861693995
2036,norway,NOR,0.1884616861693995
2037,norway,NOR,0.1884616861693995
2038,norway,NOR,0.1884616861693995
2039,norway,NOR,0.1884616861693995
2040,norway,NOR,0.1884616861693995
2041,norway,NOR,0.1884616861693995
2042,norway,NOR,0.1884616861693995
2043,norway,NOR,0.1884616861693995
2044,norway,NOR,0.1884616861693995
2045,norway,NOR,0.1884616861693995
2046,norway,NOR,0.1884616861693995
2047,norway,NOR,0.1884616861693995
2048,norway,NOR,0.1884616861693995
2049,norway,NOR,0.1884616861693995
2050,norway,NOR,0.1884616861693995
2017,oman,OMN,0.005329433416972195
2018,oman,OMN,0.005329433416972195
2019,oman,OMN,0.005329433416972195
2020,oman,OMN,0.005329433416972195
2021,oman,OMN,0.005329433416972195
2022,oman,OMN,0.005329433416972195
2023,oman,OMN,0.005329433416972195
2024,oman,OMN,0.005329433416972195
2025,oman,OMN,0.005329433416972195
2026,oman,OMN,0.005329433416972195
2027,oman,OMN,0.005329433416972195
2028,oman,OMN,0.005329433416972195
2029,oman,OMN,0.005329433416972195
2030,oman,OMN,0.005329433416972195
2031,oman,OMN,0.005329433416972195
2032,oman,OMN,0.005329433416972195
2033,oman,OMN,0.005329433416972195
2034,oman,OMN,0.005329433416972195
2035,oman,OMN,0.005329433416972195
2036,oman,OMN,0.005329433416972195
2037,oman,OMN,0.005329433416972195
2038,oman,OMN,0.005329433416972195
2039,oman,OMN,0.005329433416972195
2040,oman,OMN,0.005329433416972195
2041,oman,OMN,0.005329433416972195
2042,oman,OMN,0.005329433416972195
2043,oman,OMN,0.005329433416972195
2044,oman,OMN,0.005329433416972195
2045,oman,OMN,0.005329433416972195
2046,oman,OMN,0.005329433416972195
2047,oman,OMN,0.005329433416972195
2048,oman,OMN,0.005329433416972195
2049,oman,OMN,0.005329433416972195
2050,oman,OMN,0.005329433416972195
2017,pakistan,PAK,0.438044277494192
2018,pakistan,PAK,0.438044277494192
2019,pakistan,PAK,0.438044277494192
2020,pakistan,PAK,0.438044277494192
2021,pakistan,PAK,0.438044277494192
2022,pakistan,PAK,0.438044277494192
2023,pakistan,PAK,0.438044277494192
2024,pakistan,PAK,0.438044277494192
2025,pakistan,PAK,0.438044277494192
2026,pakistan,PAK,0.438044277494192
2027,pakistan,PAK,0.438044277494192
2028,pakistan,PAK,0.438044277494192
2029,pakistan,PAK,0.438044277494192
2030,pakistan,PAK,0.438044277494192
2031,pakistan,PAK,0.438044277494192
2032,pakistan,PAK,0.438044277494192
2033,pakistan,PAK,0.438044277494192
2034,pakistan,PAK,0.438044277494192
2035,pakistan,PAK,0.438044277494192
2036,pakistan,PAK,0.438044277494192
2037,pakistan,PAK,0.438044277494192
2038,pakistan,PAK,0.438044277494192
2039,pakistan,PAK,0.438044277494192
2040,pakistan,PAK,0.438044277494192
2041,pakistan,PAK,0.438044277494192
2042,pakistan,PAK,0.438044277494192
2043,pakistan,PAK,0.438044277494192
2044,pakistan,PAK,0.438044277494192
2045,pakistan,PAK,0.438044277494192
2046,pakistan,PAK,0.438044277494192
2047,pakistan,PAK,0.438044277494192
2048,pakistan,PAK,0.438044277494192
2049,pakistan,PAK,0.438044277494192
2050,pakistan,PAK,0.438044277494192
2017,panama,PAN,0.7304837844054282
2018,panama,PAN,0.7304837844054282
2019,panama,PAN,0.7304837844054282
2020,panama,PAN,0.7304837844054282
2021,panama,PAN,0.7304837844054282
2022,panama,PAN,0.7304837844054282
2023,panama,PAN,0.7304837844054282
2024,panama,PAN,0.7304837844054282
2025,panama,PAN,0.7304837844054282
2026,panama,PAN,0.7304837844054282
2027,panama,PAN,0.7304837844054282
2028,panama,PAN,0.7304837844054282
2029,panama,PAN,0.7304837844054282
2030,panama,PAN,0.7304837844054282
2031,panama,PAN,0.7304837844054282
2032,panama,PAN,0.7304837844054282
2033,panama,PAN,0.7304837844054282
2034,panama,PAN,0.7304837844054282
2035,panama,PAN,0.7304837844054282
2036,panama,PAN,0.7304837844054282
2037,panama,PAN,0.7304837844054282
2038,panama,PAN,0.7304837844054282
2039,panama,PAN,0.7304837844054282
2040,panama,PAN,0.7304837844054282
2041,panama,PAN,0.7304837844054282
2042,panama,PAN,0.7304837844054282
2043,panama,PAN,0.7304837844054282
2044,panama,PAN,0.7304837844054282
2045,panama,PAN,0.7304837844054282
2046,panama,PAN,0.7304837844054282
2047,panama,PAN,0.7304837844054282
2048,panama,PAN,0.7304837844054282
2049,panama,PAN,0.7304837844054282
2050,panama,PAN,0.7304837844054282
2017,paraguay,PRY,0.5049052679792772
2018,paraguay,PRY,0.5049052679792772
2019,paraguay,PRY,0.5049052679792772
2020,paraguay,PRY,0.5049052679792772
2021,paraguay,PRY,0.5049052679792772
2022,paraguay,PRY,0.5049052679792772
2023,paraguay,PRY,0.5049052679792772
2024,paraguay,PRY,0.5049052679792772
2025,paraguay,PRY,0.5049052679792772
2026,paraguay,PRY,0.5049052679792772
2027,paraguay,PRY,0.5049052679792772
2028,paraguay,PRY,0.5049052679792772
2029,paraguay,PRY,0.5049052679792772
2030,paraguay,PRY,0.5049052679792772
2031,paraguay,PRY,0.5049052679792772
2032,paraguay,PRY,0.5049052679792772
2033,paraguay,PRY,0.5049052679792772
2034,paraguay,PRY,0.5049052679792772
2035,paraguay,PRY,0.5049052679792772
2036,paraguay,PRY,0.5049052679792772
2037,paraguay,PRY,0.5049052679792772
2038,paraguay,PRY,0.5049052679792772
2039,paraguay,PRY,0.5049052679792772
2040,paraguay,PRY,0.5049052679792772
2041,paraguay,PRY,0.5049052679792772
2042,paraguay,PRY,0.5049052679792772
2043,paraguay,PRY,0.5049052679792772
2044,paraguay,PRY,0.5049052679792772
2045,paraguay,PRY,0.5049052679792772
2046,paraguay,PRY,0.5049052679792772
2047,paraguay,PRY,0.5049052679792772
2048,paraguay,PRY,0.5049052679792772
2049,paraguay,PRY,0.5049052679792772
2050,paraguay,PRY,0.5049052679792772
2017,peru,PER,0.21473193048671546
2018,peru,PER,0.21473193048671546
2019,peru,PER,0.21473193048671546
2020,peru,PER,0.21473193048671546
2021,peru,PER,0.21473193048671546
2022,peru,PER,0.21473193048671546
2023,peru,PER,0.21473193048671546
2024,peru,PER,0.21473193048671546
2025,peru,PER,0.21473193048671546
2026,peru,PER,0.21473193048671546
2027,peru,PER,0.21473193048671546
2028,peru,PER,0.21473193048671546
2029,peru,PER,0.21473193048671546
2030,peru,PER,0.21473193048671546
2031,peru,PER,0.21473193048671546
2032,peru,PER,0.21473193048671546
2033,peru,PER,0.21473193048671546
2034,peru,PER,0.21473193048671546
2035,peru,PER,0.21473193048671546
2036,peru,PER,0.21473193048671546
2037,peru,PER,0.21473193048671546
2038,peru,PER,0.21473193048671546
2039,peru,PER,0.21473193048671546
2040,peru,PER,0.21473193048671546
2041,peru,PER,0.21473193048671546
2042,peru,PER,0.21473193048671546
2043,peru,PER,0.21473193048671546
2044,peru,PER,0.21473193048671546
2045,peru,PER,0.21473193048671546
2046,peru,PER,0.21473193048671546
2047,peru,PER,0.21473193048671546
2048,peru,PER,0.21473193048671546
2049,peru,PER,0.21473193048671546
2050,peru,PER,0.21473193048671546
2017,philippines,PHL,0.37643715997846017
2018,philippines,PHL,0.37643715997846017
2019,philippines,PHL,0.37643715997846017
2020,philippines,PHL,0.37643715997846017
2021,philippines,PHL,0.37643715997846017
2022,philippines,PHL,0.37643715997846017
2023,philippines,PHL,0.37643715997846017
2024,philippines,PHL,0.37643715997846017
2025,philippines,PHL,0.37643715997846017
2026,philippines,PHL,0.37643715997846017
2027,philippines,PHL,0.37643715997846017
2028,philippines,PHL,0.37643715997846017
2029,philippines,PHL,0.37643715997846017
2030,philippines,PHL,0.37643715997846017
2031,philippines,PHL,0.37643715997846017
2032,philippines,PHL,0.37643715997846017
2033,philippines,PHL,0.37643715997846017
2034,philippines,PHL,0.37643715997846017
2035,philippines,PHL,0.37643715997846017
2036,philippines,PHL,0.37643715997846017
2037,philippines,PHL,0.37643715997846017
2038,philippines,PHL,0.37643715997846017
2039,philippines,PHL,0.37643715997846017
2040,philippines,PHL,0.37643715997846017
2041,philippines,PHL,0.37643715997846017
2042,philippines,PHL,0.37643715997846017
2043,philippines,PHL,0.37643715997846017
2044,philippines,PHL,0.37643715997846017
2045,philippines,PHL,0.37643715997846017
2046,philippines,PHL,0.37643715997846017
2047,philippines,PHL,0.37643715997846017
2048,philippines,PHL,0.37643715997846017
2049,philippines,PHL,0.37643715997846017
2050,philippines,PHL,0.37643715997846017
2018,poland,POL,0.1926170393620413
2019,poland,POL,0.1926170393620413
2020,poland,POL,0.1926170393620413
2021,poland,POL,0.1926170393620413
2022,poland,POL,0.1926170393620413
2023,poland,POL,0.1926170393620413
2024,poland,POL,0.1926170393620413
2025,poland,POL,0.1926170393620413
2026,poland,POL,0.1926170393620413
2027,poland,POL,0.1926170393620413
2028,poland,POL,0.1926170393620413
2029,poland,POL,0.1926170393620413
2030,poland,POL,0.1926170393620413
2031,poland,POL,0.1926170393620413
2032,poland,POL,0.1926170393620413
2033,poland,POL,0.1926170393620413
2034,poland,POL,0.1926170393620413
2035,poland,POL,0.1926170393620413
2036,poland,POL,0.1926170393620413
2037,poland,POL,0.1926170393620413
2038,poland,POL,0.1926170393620413
2039,poland,POL,0.1926170393620413
2040,poland,POL,0.1926170393620413
2041,poland,POL,0.1926170393620413
2042,poland,POL,0.1926170393620413
2043,poland,POL,0.1926170393620413
2044,poland,POL,0.1926170393620413
2045,poland,POL,0.1926170393620413
2046,poland,POL,0.1926170393620413
2047,poland,POL,0.1926170393620413
2048,poland,POL,0.1926170393620413
2049,poland,POL,0.1926170393620413
2050,poland,POL,0.1926170393620413
2018,portugal,PRT,0.15525051513677623
2019,portugal,PRT,0.15525051513677623
2020,portugal,PRT,0.15525051513677623
2021,portugal,PRT,0.15525051513677623
2022,portugal,PRT,0.15525051513677623
2023,portugal,PRT,0.15525051513677623
2024,portugal,PRT,0.15525051513677623
2025,portugal,PRT,0.15525051513677623
2026,portugal,PRT,0.15525051513677623
2027,portugal,PRT,0.15525051513677623
2028,portugal,PRT,0.15525051513677623
2029,portugal,PRT,0.15525051513677623
2030,portugal,PRT,0.15525051513677623
2031,portugal,PRT,0.15525051513677623
2032,portugal,PRT,0.15525051513677623
2033,portugal,PRT,0.15525051513677623
2034,portugal,PRT,0.15525051513677623
2035,portugal,PRT,0.15525051513677623
2036,portugal,PRT,0.15525051513677623
2037,portugal,PRT,0.15525051513677623
2038,portugal,PRT,0.15525051513677623
2039,portugal,PRT,0.15525051513677623
2040,portugal,PRT,0.15525051513677623
2041,portugal,PRT,0.15525051513677623
2042,portugal,PRT,0.15525051513677623
2043,portugal,PRT,0.15525051513677623
2044,portugal,PRT,0.15525051513677623
2045,portugal,PRT,0.15525051513677623
2046,portugal,PRT,0.15525051513677623
2047,portugal,PRT,0.15525051513677623
2048,portugal,PRT,0.15525051513677623
2049,portugal,PRT,0.15525051513677623
2050,portugal,PRT,0.15525051513677623
2017,qatar,QAT,0.021272341793741444
2018,qatar,QAT,0.021272341793741444
2019,qatar,QAT,0.021272341793741444
2020,qatar,QAT,0.021272341793741444
2021,qatar,QAT,0.021272341793741444
2022,qatar,QAT,0.021272341793741444
2023,qatar,QAT,0.021272341793741444
2024,qatar,QAT,0.021272341793741444
2025,qatar,QAT,0.021272341793741444
2026,qatar,QAT,0.021272341793741444
2027,qatar,QAT,0.021272341793741444
2028,qatar,QAT,0.021272341793741444
2029,qatar,QAT,0.021272341793741444
2030,qatar,QAT,0.021272341793741444
2031,qatar,QAT,0.021272341793741444
2032,qatar,QAT,0.021272341793741444
2033,qatar,QAT,0.021272341793741444
2034,qatar,QAT,0.021272341793741444
2035,qatar,QAT,0.021272341793741444
2036,qatar,QAT,0.021272341793741444
2037,qatar,QAT,0.021272341793741444
2038,qatar,QAT,0.021272341793741444
2039,qatar,QAT,0.021272341793741444
2040,qatar,QAT,0.021272341793741444
2041,qatar,QAT,0.021272341793741444
2042,qatar,QAT,0.021272341793741444
2043,qatar,QAT,0.021272341793741444
2044,qatar,QAT,0.021272341793741444
2045,qatar,QAT,0.021272341793741444
2046,qatar,QAT,0.021272341793741444
2047,qatar,QAT,0.021272341793741444
2048,qatar,QAT,0.021272341793741444
2049,qatar,QAT,0.021272341793741444
2050,qatar,QAT,0.021272341793741444
2017,romania,ROM,0.16365730606627002
2018,romania,ROM,0.16365730606627002
2019,romania,ROM,0.16365730606627002
2020,romania,ROM,0.16365730606627002
2021,romania,ROM,0.16365730606627002
2022,romania,ROM,0.16365730606627002
2023,romania,ROM,0.16365730606627002
2024,romania,ROM,0.16365730606627002
2025,romania,ROM,0.16365730606627002
2026,romania,ROM,0.16365730606627002
2027,romania,ROM,0.16365730606627002
2028,romania,ROM,0.16365730606627002
2029,romania,ROM,0.16365730606627002
2030,romania,ROM,0.16365730606627002
2031,romania,ROM,0.16365730606627002
2032,romania,ROM,0.16365730606627002
2033,romania,ROM,0.16365730606627002
2034,romania,ROM,0.16365730606627002
2035,romania,ROM,0.16365730606627002
2036,romania,ROM,0.16365730606627002
2037,romania,ROM,0.16365730606627002
2038,romania,ROM,0.16365730606627002
2039,romania,ROM,0.16365730606627002
2040,romania,ROM,0.16365730606627002
2041,romania,ROM,0.16365730606627002
2042,romania,ROM,0.16365730606627002
2043,romania,ROM,0.16365730606627002
2044,romania,ROM,0.16365730606627002
2045,romania,ROM,0.16365730606627002
2046,romania,ROM,0.16365730606627002
2047,romania,ROM,0.16365730606627002
2048,romania,ROM,0.16365730606627002
2049,romania,ROM,0.16365730606627002
2050,romania,ROM,0.16365730606627002
2017,russian federation,RUS,0.0077134159763607435
2018,russian federation,RUS,0.0077134159763607435
2019,russian federation,RUS,0.0077134159763607435
2020,russian federation,RUS,0.0077134159763607435
2021,russian federation,RUS,0.0077134159763607435
