iso_code3,Nation,Year,frac_trns_fuelmix_road_heavy_freight_natural_gas
AGO,Angola,2027,0.0194778552130084
AGO,Angola,2028,0.0197199613245114
AGO,Angola,2029,0.0199590020018454
AGO,Angola,2030,0.0201950350983913
AGO,Angola,2031,0.0205551057436194
AGO,Angola,2032,0.0209145764730656
AGO,Angola,2033,0.0212734487847669
AGO,Angola,2034,0.0216317241717763
AGO,Angola,2035,0.0219894041221847
AGO,Angola,2036,0.0223200126712907
AGO,Angola,2037,0.0226487849372334
AGO,Angola,2038,0.0229757361764127
AGO,Angola,2039,0.0233008814766888
AGO,Angola,2040,0.0236242357597034
AGO,Angola,2041,0.023831239117454
AGO,Angola,2042,0.0240349777240891
AGO,Angola,2043,0.0242355282102968
AGO,Angola,2044,0.0244329648271351
AGO,Angola,2045,0.0246273595376899
AGO,Angola,2046,0.0246549130578566
AGO,Angola,2047,0.0246816793552506
AGO,Angola,2048,0.0247076916919454
AGO,Angola,2049,0.0247329814821685
AGO,Angola,2050,0.0247575784188633
ALB,Albania,2021,0.0
ALB,Albania,2022,0.0
ALB,Albania,2023,0.0
ALB,Albania,2024,0.0
ALB,Albania,2025,0.0
ALB,Albania,2026,0.0
ALB,Albania,2027,0.0
ALB,Albania,2028,0.0
ALB,Albania,2029,0.0
ALB,Albania,2030,0.0
ALB,Albania,2031,0.0
ALB,Albania,2032,0.0
ALB,Albania,2033,0.0
ALB,Albania,2034,0.0
ALB,Albania,2035,0.0
ALB,Albania,2036,0.0
ALB,Albania,2037,0.0
ALB,Albania,2038,0.0
ALB,Albania,2039,0.0
ALB,Albania,2040,0.0
ALB,Albania,2041,0.0
ALB,Albania,2042,0.0
ALB,Albania,2043,0.0
ALB,Albania,2044,0.0
ALB,Albania,2045,0.0
ALB,Albania,2046,0.0
ALB,Albania,2047,0.0
ALB,Albania,2048,0.0
ALB,Albania,2049,0.0
ALB,Albania,2050,0.0
ARE,United Arab Emirates,2021,0.0039190668666517
ARE,United Arab Emirates,2022,0.0039459274698167
ARE,United Arab Emirates,2023,0.0039719947073218
ARE,United Arab Emirates,2024,0.0039973032173772
ARE,United Arab Emirates,2025,0.0040218856507198
ARE,United Arab Emirates,2026,0.0039652180527868
ARE,United Arab Emirates,2027,0.0039121793091775
ARE,United Arab Emirates,2028,0.0038624316601181
ARE,United Arab Emirates,2029,0.0038156780009972
ARE,United Arab Emirates,2030,0.0037716559441275
ARE,United Arab Emirates,2031,0.0037315951890962
ARE,United Arab Emirates,2032,0.0036936782262558
ARE,United Arab Emirates,2033,0.0036577374571841
ARE,United Arab Emirates,2034,0.0036236223098794
ARE,United Arab Emirates,2035,0.0035911971301593
ARE,United Arab Emirates,2036,0.0035598408358633
ARE,United Arab Emirates,2037,0.0035299350358235
ARE,United Arab Emirates,2038,0.0035013813588194
ARE,United Arab Emirates,2039,0.0034740901322507
ARE,United Arab Emirates,2040,0.0034479794414466
ARE,United Arab Emirates,2041,0.0034265933456995
ARE,United Arab Emirates,2042,0.003406009658329
ARE,United Arab Emirates,2043,0.0033861840512722
ARE,United Arab Emirates,2044,0.0033670754025595
ARE,United Arab Emirates,2045,0.003348645511606
ARE,United Arab Emirates,2046,0.0033346811115106
ARE,United Arab Emirates,2047,0.0033211340729911
ARE,United Arab Emirates,2048,0.0033079859606749
ARE,United Arab Emirates,2049,0.0032952194091856
ARE,United Arab Emirates,2050,0.0032828180466249
ARG,Argentina,2021,0.1236023229609083
ARG,Argentina,2022,0.1236023229609083
ARG,Argentina,2023,0.1236023229609083
ARG,Argentina,2024,0.1236023229609083
ARG,Argentina,2025,0.1236023229609083
ARG,Argentina,2026,0.1236023229609083
ARG,Argentina,2027,0.1236023229609083
ARG,Argentina,2028,0.1236023229609083
ARG,Argentina,2029,0.1236023229609083
ARG,Argentina,2030,0.1236023229609083
ARG,Argentina,2031,0.1236023229609083
ARG,Argentina,2032,0.1236023229609083
ARG,Argentina,2033,0.1236023229609083
ARG,Argentina,2034,0.1236023229609083
ARG,Argentina,2035,0.1236023229609083
ARG,Argentina,2036,0.1236023229609083
ARG,Argentina,2037,0.1236023229609083
ARG,Argentina,2038,0.1236023229609083
ARG,Argentina,2039,0.1236023229609083
ARG,Argentina,2040,0.1236023229609083
ARG,Argentina,2041,0.1236023229609083
ARG,Argentina,2042,0.1236023229609083
ARG,Argentina,2043,0.1236023229609083
ARG,Argentina,2044,0.1236023229609083
ARG,Argentina,2045,0.1236023229609083
ARG,Argentina,2046,0.1236023229609083
ARG,Argentina,2047,0.1236023229609083
ARG,Argentina,2048,0.1236023229609083
ARG,Argentina,2049,0.1236023229609083
ARG,Argentina,2050,0.1236023229609083
ARM,Armenia,2021,0.4873549538827729
ARM,Armenia,2022,0.4873549538827729
ARM,Armenia,2023,0.4873549538827729
ARM,Armenia,2024,0.4873549538827729
ARM,Armenia,2025,0.4873549538827729
ARM,Armenia,2026,0.4873549538827729
ARM,Armenia,2027,0.4873549538827729
ARM,Armenia,2028,0.4873549538827729
ARM,Armenia,2029,0.4873549538827729
ARM,Armenia,2030,0.4873549538827729
ARM,Armenia,2031,0.4873549538827729
ARM,Armenia,2032,0.4873549538827729
ARM,Armenia,2033,0.4873549538827729
ARM,Armenia,2034,0.4873549538827729
ARM,Armenia,2035,0.4873549538827729
ARM,Armenia,2036,0.4873549538827729
ARM,Armenia,2037,0.4873549538827729
ARM,Armenia,2038,0.4873549538827729
ARM,Armenia,2039,0.4873549538827729
ARM,Armenia,2040,0.4873549538827729
ARM,Armenia,2041,0.4873549538827729
ARM,Armenia,2042,0.4873549538827729
ARM,Armenia,2043,0.4873549538827729
ARM,Armenia,2044,0.4873549538827729
ARM,Armenia,2045,0.4873549538827729
ARM,Armenia,2046,0.4873549538827729
ARM,Armenia,2047,0.4873549538827729
ARM,Armenia,2048,0.4873549538827729
ARM,Armenia,2049,0.4873549538827729
ARM,Armenia,2050,0.4873549538827729
AUS,Australia,2021,0.0023123169415754
AUS,Australia,2022,0.0023123169415754
AUS,Australia,2023,0.0023123169415754
AUS,Australia,2024,0.0023123169415754
AUS,Australia,2025,0.0023123169415754
AUS,Australia,2026,0.0023123169415754
AUS,Australia,2027,0.0023123169415754
AUS,Australia,2028,0.0023123169415754
AUS,Australia,2029,0.0023123169415754
AUS,Australia,2030,0.0023123169415754
AUS,Australia,2031,0.0023123169415754
AUS,Australia,2032,0.0023123169415754
AUS,Australia,2033,0.0023123169415754
AUS,Australia,2034,0.0023123169415754
AUS,Australia,2035,0.0023123169415754
AUS,Australia,2036,0.0023123169415754
AUS,Australia,2037,0.0023123169415754
AUS,Australia,2038,0.0023123169415754
AUS,Australia,2039,0.0023123169415754
AUS,Australia,2040,0.0023123169415754
AUS,Australia,2041,0.0023123169415754
AUS,Australia,2042,0.0023123169415754
AUS,Australia,2043,0.0023123169415754
AUS,Australia,2044,0.0023123169415754
AUS,Australia,2045,0.0023123169415754
AUS,Australia,2046,0.0023123169415754
AUS,Australia,2047,0.0023123169415754
AUS,Australia,2048,0.0023123169415754
AUS,Australia,2049,0.0023123169415754
AUS,Australia,2050,0.0023123169415754
AUT,Austria,2021,0.0021000925464512
AUT,Austria,2022,0.0021000925464512
AUT,Austria,2023,0.0021000925464512
AUT,Austria,2024,0.0021000925464512
AUT,Austria,2025,0.0021000925464512
AUT,Austria,2026,0.0021000925464512
AUT,Austria,2027,0.0021000925464512
AUT,Austria,2028,0.0021000925464512
AUT,Austria,2029,0.0021000925464512
AUT,Austria,2030,0.0021000925464512
AUT,Austria,2031,0.0021000925464512
AUT,Austria,2032,0.0021000925464512
AUT,Austria,2033,0.0021000925464512
AUT,Austria,2034,0.0021000925464512
AUT,Austria,2035,0.0021000925464512
AUT,Austria,2036,0.0021000925464512
AUT,Austria,2037,0.0021000925464512
AUT,Austria,2038,0.0021000925464512
AUT,Austria,2039,0.0021000925464512
AUT,Austria,2040,0.0021000925464512
AUT,Austria,2041,0.0021000925464512
AUT,Austria,2042,0.0021000925464512
AUT,Austria,2043,0.0021000925464512
AUT,Austria,2044,0.0021000925464512
AUT,Austria,2045,0.0021000925464512
AUT,Austria,2046,0.0021000925464512
AUT,Austria,2047,0.0021000925464512
AUT,Austria,2048,0.0021000925464512
AUT,Austria,2049,0.0021000925464512
AUT,Austria,2050,0.0021000925464512
AZE,Azerbaijan,2021,0.0001941370607649
AZE,Azerbaijan,2022,0.0001941370607649
AZE,Azerbaijan,2023,0.0001941370607649
AZE,Azerbaijan,2024,0.0001941370607649
AZE,Azerbaijan,2025,0.0001941370607649
AZE,Azerbaijan,2026,0.0001941370607649
AZE,Azerbaijan,2027,0.0001941370607649
AZE,Azerbaijan,2028,0.0001941370607649
AZE,Azerbaijan,2029,0.0001941370607649
AZE,Azerbaijan,2030,0.0001941370607649
AZE,Azerbaijan,2031,0.0001941370607649
AZE,Azerbaijan,2032,0.0001941370607649
AZE,Azerbaijan,2033,0.0001941370607649
AZE,Azerbaijan,2034,0.0001941370607649
AZE,Azerbaijan,2035,0.0001941370607649
AZE,Azerbaijan,2036,0.0001941370607649
AZE,Azerbaijan,2037,0.0001941370607649
AZE,Azerbaijan,2038,0.0001941370607649
AZE,Azerbaijan,2039,0.0001941370607649
AZE,Azerbaijan,2040,0.0001941370607649
AZE,Azerbaijan,2041,0.0001941370607649
AZE,Azerbaijan,2042,0.0001941370607649
AZE,Azerbaijan,2043,0.0001941370607649
AZE,Azerbaijan,2044,0.0001941370607649
AZE,Azerbaijan,2045,0.0001941370607649
AZE,Azerbaijan,2046,0.0001941370607649
AZE,Azerbaijan,2047,0.0001941370607649
AZE,Azerbaijan,2048,0.0001941370607649
AZE,Azerbaijan,2049,0.0001941370607649
AZE,Azerbaijan,2050,0.0001941370607649
BDI,Burundi,2021,0.0033406514464063
BDI,Burundi,2022,0.0034072013956596
BDI,Burundi,2023,0.0034716410947925
BDI,Burundi,2024,0.0035340693490121
BDI,Burundi,2025,0.0035945788900298
BDI,Burundi,2026,0.0036550146657682
BDI,Burundi,2027,0.0037135008630982
BDI,Burundi,2028,0.0037701303208328
BDI,Burundi,2029,0.0038249900752517
BDI,Burundi,2030,0.0038781618064584
BDI,Burundi,2031,0.0039359439228501
BDI,Burundi,2032,0.0039919728797597
BDI,Burundi,2033,0.0040463272734151
BDI,Burundi,2034,0.0040990810711343
BDI,Burundi,2035,0.0041503039471536
BDI,Burundi,2036,0.0042024616438288
BDI,Burundi,2037,0.0042530352689653
BDI,Burundi,2038,0.0043020959074163
BDI,Burundi,2039,0.0043497104534958
BDI,Burundi,2040,0.0043959419152906
BDI,Burundi,2041,0.0044402721356274
BDI,Burundi,2042,0.0044832455561512
BDI,Burundi,2043,0.0045249235286337
BDI,Burundi,2044,0.0045653637608326
BDI,Burundi,2045,0.0046046205830804
BDI,Burundi,2046,0.0046389630685834
BDI,Burundi,2047,0.0046722416716995
BDI,Burundi,2048,0.0047045050747658
BDI,Burundi,2049,0.0047357990345282
BDI,Burundi,2050,0.0047661665986572
BEL,Belgium,2021,0.0070244166019384
BEL,Belgium,2022,0.0070244166019384
BEL,Belgium,2023,0.0070244166019384
BEL,Belgium,2024,0.0070244166019384
BEL,Belgium,2025,0.0070244166019384
BEL,Belgium,2026,0.0070244166019384
BEL,Belgium,2027,0.0070244166019384
BEL,Belgium,2028,0.0070244166019384
BEL,Belgium,2029,0.0070244166019384
BEL,Belgium,2030,0.0070244166019384
BEL,Belgium,2031,0.0070244166019384
BEL,Belgium,2032,0.0070244166019384
BEL,Belgium,2033,0.0070244166019384
BEL,Belgium,2034,0.0070244166019384
BEL,Belgium,2035,0.0070244166019384
BEL,Belgium,2036,0.0070244166019384
BEL,Belgium,2037,0.0070244166019384
BEL,Belgium,2038,0.0070244166019384
BEL,Belgium,2039,0.0070244166019384
BEL,Belgium,2040,0.0070244166019384
BEL,Belgium,2041,0.0070244166019384
BEL,Belgium,2042,0.0070244166019384
BEL,Belgium,2043,0.0070244166019384
BEL,Belgium,2044,0.0070244166019384
BEL,Belgium,2045,0.0070244166019384
BEL,Belgium,2046,0.0070244166019384
BEL,Belgium,2047,0.0070244166019384
BEL,Belgium,2048,0.0070244166019384
BEL,Belgium,2049,0.0070244166019384
BEL,Belgium,2050,0.0070244166019384
BEN,Benin,2021,0.0141837632926665
BEN,Benin,2022,0.0142370284782734
BEN,Benin,2023,0.0142877887369529
BEN,Benin,2024,0.0143362167098317
BEN,Benin,2025,0.0143824695296081
BEN,Benin,2026,0.0144381997923221
BEN,Benin,2027,0.0144914715673108
BEN,Benin,2028,0.0145424440245423
BEN,Benin,2029,0.0145912628840512
BEN,Benin,2030,0.0146380618072046
BEN,Benin,2031,0.0146590670769471
BEN,Benin,2032,0.0146791293452574
BEN,Benin,2033,0.0146983107200559
BEN,Benin,2034,0.0147166679723636
BEN,Benin,2035,0.0147342530974926
BEN,Benin,2036,0.0146969415965057
BEN,Benin,2037,0.0146614574449763
BEN,Benin,2038,0.0146276696086066
BEN,Benin,2039,0.0145954592887904
BEN,Benin,2040,0.0145647185270155
BEN,Benin,2041,0.0144640755288125
BEN,Benin,2042,0.0143688565725963
BEN,Benin,2043,0.0142786346800979
BEN,Benin,2044,0.0141930265425621
BEN,Benin,2045,0.0141116870770242
BEN,Benin,2046,0.0139501424883003
BEN,Benin,2047,0.0137981038835945
BEN,Benin,2048,0.0136547561843131
BEN,Benin,2049,0.0135193749064038
BEN,Benin,2050,0.0133913139138707
BFA,Burkina Faso,2021,0.0093540297062928
BFA,Burkina Faso,2022,0.0094551290466323
BFA,Burkina Faso,2023,0.0095522625444286
BFA,Burkina Faso,2024,0.0096456590640883
BFA,Burkina Faso,2025,0.0097355301923587
BFA,Burkina Faso,2026,0.0098049855358382
BFA,Burkina Faso,2027,0.0098712244850931
BFA,Burkina Faso,2028,0.0099344654050907
BFA,Burkina Faso,2029,0.009994907331473
BFA,Burkina Faso,2030,0.0100527320630043
BFA,Burkina Faso,2031,0.0101129974561424
BFA,Burkina Faso,2032,0.0101705087972243
BFA,Burkina Faso,2033,0.0102254506540241
BFA,Burkina Faso,2034,0.0102779914624929
BFA,Burkina Faso,2035,0.010328285251539
BFA,Burkina Faso,2036,0.0103633510137154
BFA,Burkina Faso,2037,0.0103967591260806
BFA,Burkina Faso,2038,0.010428624416654
BFA,Burkina Faso,2039,0.0104590513470629
BFA,Burkina Faso,2040,0.0104881351565389
BFA,Burkina Faso,2041,0.0104880882518562
BFA,Burkina Faso,2042,0.0104880436830615
BFA,Burkina Faso,2043,0.0104880012799006
BFA,Burkina Faso,2044,0.0104879608882728
BFA,Burkina Faso,2045,0.0104879223683589
BFA,Burkina Faso,2046,0.0104479648902504
BFA,Burkina Faso,2047,0.0104101435064898
BFA,Burkina Faso,2048,0.0103742913856094
BFA,Burkina Faso,2049,0.0103402586283112
BFA,Burkina Faso,2050,0.0103079101725089
BGD,Bangladesh,2021,0.0083111853881708
BGD,Bangladesh,2022,0.0083936980087632
BGD,Bangladesh,2023,0.0084731768013107
BGD,Bangladesh,2024,0.0085497860671984
BGD,Bangladesh,2025,0.0086236784542086
BGD,Bangladesh,2026,0.0086905310117024
BGD,Bangladesh,2027,0.0087550059990602
BGD,Bangladesh,2028,0.0088172280355109
BGD,Bangladesh,2029,0.0088773131806873
BGD,Bangladesh,2030,0.0089353696571252
BGD,Bangladesh,2031,0.0089799634851974
BGD,Bangladesh,2032,0.0090230117826021
BGD,Bangladesh,2033,0.0090645935281054
BGD,Bangladesh,2034,0.0091047824093679
BGD,Bangladesh,2035,0.0091436472587365
BGD,Bangladesh,2036,0.0091524247242343
BGD,Bangladesh,2037,0.0091608777865263
BGD,Bangladesh,2038,0.0091690241035585
BGD,Bangladesh,2039,0.0091768800745698
BGD,Bangladesh,2040,0.0091844609502831
BGD,Bangladesh,2041,0.0091616623004222
BGD,Bangladesh,2042,0.0091397411763819
BGD,Bangladesh,2043,0.0091186478705049
BGD,Bangladesh,2044,0.0090983363598299
BGD,Bangladesh,2045,0.0090787639708825
BGD,Bangladesh,2046,0.0090288365823553
BGD,Bangladesh,2047,0.008980889277752
BGD,Bangladesh,2048,0.0089348065544153
BGD,Bangladesh,2049,0.0088904817217125
BGD,Bangladesh,2050,0.0088478160763955
BGR,Bulgaria,2021,0.0312960554833116
BGR,Bulgaria,2022,0.0312960554833116
BGR,Bulgaria,2023,0.0312960554833116
BGR,Bulgaria,2024,0.0312960554833116
BGR,Bulgaria,2025,0.0312960554833116
BGR,Bulgaria,2026,0.0312960554833116
BGR,Bulgaria,2027,0.0312960554833116
BGR,Bulgaria,2028,0.0312960554833116
BGR,Bulgaria,2029,0.0312960554833116
BGR,Bulgaria,2030,0.0312960554833116
BGR,Bulgaria,2031,0.0312960554833116
BGR,Bulgaria,2032,0.0312960554833116
BGR,Bulgaria,2033,0.0312960554833116
BGR,Bulgaria,2034,0.0312960554833116
BGR,Bulgaria,2035,0.0312960554833116
BGR,Bulgaria,2036,0.0312960554833116
BGR,Bulgaria,2037,0.0312960554833116
BGR,Bulgaria,2038,0.0312960554833116
BGR,Bulgaria,2039,0.0312960554833116
BGR,Bulgaria,2040,0.0312960554833116
BGR,Bulgaria,2041,0.0312960554833116
BGR,Bulgaria,2042,0.0312960554833116
BGR,Bulgaria,2043,0.0312960554833116
BGR,Bulgaria,2044,0.0312960554833116
BGR,Bulgaria,2045,0.0312960554833116
BGR,Bulgaria,2046,0.0312960554833116
BGR,Bulgaria,2047,0.0312960554833116
BGR,Bulgaria,2048,0.0312960554833116
BGR,Bulgaria,2049,0.0312960554833116
BGR,Bulgaria,2050,0.0312960554833116
BHR,Bahrain,2021,0.0063885858239684
BHR,Bahrain,2022,0.0064173880759138
BHR,Bahrain,2023,0.0064450291299433
BHR,Bahrain,2024,0.0064715778211373
BHR,Bahrain,2025,0.0064970976493323
BHR,Bahrain,2026,0.0063857498594053
BHR,Bahrain,2027,0.0062827331433558
BHR,Bahrain,2028,0.006187146218269
BHR,Bahrain,2029,0.0060982132812742
BHR,Bahrain,2030,0.0060152629067835
BHR,Bahrain,2031,0.0059151785257639
BHR,Bahrain,2032,0.0058220566347778
BHR,Bahrain,2033,0.0057351951244094
BHR,Bahrain,2034,0.0056539832177546
BHR,Bahrain,2035,0.0055778870871646
BHR,Bahrain,2036,0.0054978145202848
BHR,Bahrain,2037,0.0054227246961418
BHR,Bahrain,2038,0.0053521665511289
BHR,Bahrain,2039,0.0052857418704015
BHR,Bahrain,2040,0.0052230977681234
BHR,Bahrain,2041,0.0051619384742755
BHR,Bahrain,2042,0.0051040695744977
BHR,Bahrain,2043,0.0050492324879229
BHR,Bahrain,2044,0.0049971950366966
BHR,Bahrain,2045,0.0049477481599309
BHR,Bahrain,2046,0.0048957352141026
BHR,Bahrain,2047,0.0048461869678735
BHR,Bahrain,2048,0.0047989322865722
BHR,Bahrain,2049,0.0047538155206148
BHR,Bahrain,2050,0.0047106947927925
BIH,Bosnia and Herzegovina,2021,0.0023260731655741
BIH,Bosnia and Herzegovina,2022,0.0023260731655741
BIH,Bosnia and Herzegovina,2023,0.0023260731655741
BIH,Bosnia and Herzegovina,2024,0.0023260731655741
BIH,Bosnia and Herzegovina,2025,0.0023260731655741
BIH,Bosnia and Herzegovina,2026,0.0023260731655741
BIH,Bosnia and Herzegovina,2027,0.0023260731655741
BIH,Bosnia and Herzegovina,2028,0.0023260731655741
BIH,Bosnia and Herzegovina,2029,0.0023260731655741
BIH,Bosnia and Herzegovina,2030,0.0023260731655741
BIH,Bosnia and Herzegovina,2031,0.0023260731655741
BIH,Bosnia and Herzegovina,2032,0.0023260731655741
BIH,Bosnia and Herzegovina,2033,0.0023260731655741
BIH,Bosnia and Herzegovina,2034,0.0023260731655741
BIH,Bosnia and Herzegovina,2035,0.0023260731655741
BIH,Bosnia and Herzegovina,2036,0.0023260731655741
BIH,Bosnia and Herzegovina,2037,0.0023260731655741
BIH,Bosnia and Herzegovina,2038,0.0023260731655741
BIH,Bosnia and Herzegovina,2039,0.0023260731655741
BIH,Bosnia and Herzegovina,2040,0.0023260731655741
BIH,Bosnia and Herzegovina,2041,0.0023260731655741
BIH,Bosnia and Herzegovina,2042,0.0023260731655741
BIH,Bosnia and Herzegovina,2043,0.0023260731655741
BIH,Bosnia and Herzegovina,2044,0.0023260731655741
BIH,Bosnia and Herzegovina,2045,0.0023260731655741
BIH,Bosnia and Herzegovina,2046,0.0023260731655741
BIH,Bosnia and Herzegovina,2047,0.0023260731655741
BIH,Bosnia and Herzegovina,2048,0.0023260731655741
BIH,Bosnia and Herzegovina,2049,0.0023260731655741
BIH,Bosnia and Herzegovina,2050,0.0023260731655741
BLR,Belarus,2021,0.0013375242426268
BLR,Belarus,2022,0.0013375242426268
BLR,Belarus,2023,0.0013375242426268
BLR,Belarus,2024,0.0013375242426268
BLR,Belarus,2025,0.0013375242426268
BLR,Belarus,2026,0.0013375242426268
BLR,Belarus,2027,0.0013375242426268
BLR,Belarus,2028,0.0013375242426268
BLR,Belarus,2029,0.0013375242426268
BLR,Belarus,2030,0.0013375242426268
BLR,Belarus,2031,0.0013375242426268
BLR,Belarus,2032,0.0013375242426268
BLR,Belarus,2033,0.0013375242426268
BLR,Belarus,2034,0.0013375242426268
BLR,Belarus,2035,0.0013375242426268
BLR,Belarus,2036,0.0013375242426268
BLR,Belarus,2037,0.0013375242426268
BLR,Belarus,2038,0.0013375242426268
BLR,Belarus,2039,0.0013375242426268
BLR,Belarus,2040,0.0013375242426268
BLR,Belarus,2041,0.0013375242426268
BLR,Belarus,2042,0.0013375242426268
BLR,Belarus,2043,0.0013375242426268
BLR,Belarus,2044,0.0013375242426268
BLR,Belarus,2045,0.0013375242426268
BLR,Belarus,2046,0.0013375242426268
BLR,Belarus,2047,0.0013375242426268
BLR,Belarus,2048,0.0013375242426268
BLR,Belarus,2049,0.0013375242426268
BLR,Belarus,2050,0.0013375242426268
BLZ,Belize,2021,0.0097480161394557
BLZ,Belize,2022,0.0097264574363367
BLZ,Belize,2023,0.0097052136494968
BLZ,Belize,2024,0.009684277928812
BLZ,Belize,2025,0.0096636436214022
BLZ,Belize,2026,0.0095911793801039
BLZ,Belize,2027,0.009520428595725
BLZ,Belize,2028,0.0094513312049312
BLZ,Belize,2029,0.0093838299192365
BLZ,Belize,2030,0.0093178700665901
BLZ,Belize,2031,0.0092377415770531
BLZ,Belize,2032,0.0091595880754498
BLZ,Belize,2033,0.0090833374321484
BLZ,Belize,2034,0.0090089209876544
BLZ,Belize,2035,0.0089362733464056
BLZ,Belize,2036,0.0088484509469589
BLZ,Belize,2037,0.0087629137008449
BLZ,Belize,2038,0.0086795735634313
BLZ,Belize,2039,0.0085983469557596
BLZ,Belize,2040,0.0085191544849638
BLZ,Belize,2041,0.0084262901333626
BLZ,Belize,2042,0.008335940423176
BLZ,Belize,2043,0.0082480045791849
BLZ,Belize,2044,0.008162387139993
BLZ,Belize,2045,0.0080789976123398
BLZ,Belize,2046,0.0079839332699584
BLZ,Belize,2047,0.0078915085719987
BLZ,Belize,2048,0.0078016150817266
BLZ,Belize,2049,0.0077141502216252
BLZ,Belize,2050,0.0076290168829261
BOL,Bolivia,2021,0.0272199850958105
BOL,Bolivia,2022,0.0270486261506353
BOL,Bolivia,2023,0.0268815575427598
BOL,Bolivia,2024,0.0267186201376794
BOL,Bolivia,2025,0.0265596625747976
BOL,Bolivia,2026,0.0260662109711755
BOL,Bolivia,2027,0.0255963980889792
BOL,Bolivia,2028,0.0251485650485476
BOL,Bolivia,2029,0.0247212046411846
BOL,Bolivia,2030,0.0243129443824669
BOL,Bolivia,2031,0.0238417648834038
BOL,Bolivia,2032,0.0233934437546729
BOL,Bolivia,2033,0.0229663569939157
BOL,Bolivia,2034,0.0225590308789433
BOL,Bolivia,2035,0.0221701249777078
BOL,Bolivia,2036,0.0217079732741106
BOL,Bolivia,2037,0.0212691181896447
BOL,Bolivia,2038,0.020851841491571
BOL,Bolivia,2039,0.020454589862804
BOL,Bolivia,2040,0.0200759555798275
BOL,Bolivia,2041,0.019631878984037
BOL,Bolivia,2042,0.0192108427084326
BOL,Bolivia,2043,0.018811098969429
BOL,Bolivia,2044,0.0184310724006326
BOL,Bolivia,2045,0.0180693393035751
BOL,Bolivia,2046,0.017655774284207
BOL,Bolivia,2047,0.0172639110679944
BOL,Bolivia,2048,0.0168920851264514
BOL,Bolivia,2049,0.0165387979132788
BOL,Bolivia,2050,0.0162026966784778
BRA,Brazil,2021,0.0423930112362976
BRA,Brazil,2022,0.0423930112362976
BRA,Brazil,2023,0.0423930112362976
BRA,Brazil,2024,0.0423930112362976
BRA,Brazil,2025,0.0423930112362976
BRA,Brazil,2026,0.0423930112362976
BRA,Brazil,2027,0.0423930112362976
BRA,Brazil,2028,0.0423930112362976
BRA,Brazil,2029,0.0423930112362976
BRA,Brazil,2030,0.0423930112362976
BRA,Brazil,2031,0.0423930112362976
